author_name,title,authors,publication,cited_by_value,year
Philipp Berens,Heavy-tailed kernels reveal a finer cluster structure in t-SNE visualisations,"D Kobak, G Linderman, S Steinerberger, Y Kluger, P Berens","Joint European Conference on Machine Learning and Knowledge Discovery in …, 2019",37,2019
Philipp Berens,Layer 4 of mouse neocortex differs in cell types and circuit organization between sensory areas,"F Scala, D Kobak, S Shan, Y Bernaerts, S Laturnus, CR Cadwell, ...","Nature Communications 10 (1), 1-12, 2019",133,2019
Philipp Berens,Bayesian hypothesis testing and experimental design for two-photon imaging data,"LE Rogerson, Z Zhao, K Franke, T Euler, P Berens","PLOS Computational Biology 15 (8), e1007205, 2019",7,2019
Philipp Berens,Mouse dLGN receives functional input from a diverse population of retinal ganglion cells with limited convergence,"MR Rosón, Y Bauer, AH Kotkat, P Berens, T Euler, L Busse","Neuron 102 (2), 462-476. e8, 2019",69,2019
Philipp Berens,Human-level saccade detection performance using deep neural networks,"ME Bellet, J Bellet, H Nienborg, ZM Hafed, P Berens","Journal of neurophysiology 121 (2), 646-661, 2019",52,2019
Philipp Berens,Molecular Fingerprinting of On–Off Direction-Selective Retinal Ganglion Cells Across Species and Relevance to Primate Visual Circuits,"OS Dhande, BK Stafford, K Franke, R El-Danaf, KA Percival, AH Phan, ...","Journal of Neuroscience 39 (1), 78-95, 2019",40,2019
Philipp Berens,Approximate bayesian inference for a mechanistic model of vesicle release at a ribbon synapse,"C Schröder, B James, L Lagnado, P Berens","Advances in Neural Information Processing Systems, 7070-7080, 2019",13,2019
Philipp Berens,Proprietary data formats block health research,"P Berens, MS Ayhan","Nature 565 (7737), 429-430, 2019",8,2019
Philipp Berens,Faster processing of moving compared with flashed bars in awake macaque V1 provides a neural correlate of the flash lag illusion,"M Subramaniyan, AS Ecker, SS Patel, RJ Cotton, M Bethge, X Pitkow, ...","Journal of neurophysiology 120 (5), 2430-2452, 2018",35,2018
Philipp Berens,Zebrafish differentially process color across visual space to match natural scenes,"MJY Zimmermann, NE Nevala, T Yoshimatsu, D Osorio, DE Nilsson, ...","Current Biology 28 (13), 2018",159,2018
Philipp Berens,Community-based benchmarking improves spike rate inference from two-photon calcium imaging data,"P Berens, J Freeman, T Deneux, N Chenkov, T McColgan, A Speiser, ...","PLoS computational biology 14 (5), e1006157, 2018",122,2018
Philipp Berens,Test-time Data Augmentation for Estimation of Heteroscedastic Aleatoric Uncertainty in Deep Neural Networks,"MS Ayhan, P Berens","Medical Imaging with Deep Learning, 2018",178,2018
Philipp Berens,Manipulating hippocampal place cell activity by single-cell stimulation in freely moving mice,"M Diamantaki, S Coletta, K Nasr, R Zeraati, S Laturnus, P Berens, ...","Cell reports 23 (1), 32-38, 2018",66,2018
Philipp Berens,The Functional Organization of Vertebrate Retinal Circuits for Vision,"T Baden, T Schubert, P Berens, T Euler","Oxford Research Encyclopedia of Neuroscience, 2018",22,2018
Philipp Berens,Leveraging uncertainty information from deep neural networks for disease detection,"C Leibig, V Allken, MS Ayhan, P Berens, S Wahl","Scientific Reports 7 (1), 17816, 2017",473,2017
Philipp Berens,Local Signals in Mouse Horizontal Cell Dendrites,"CA Chapot, C Behrens, LE Rogerson, T Baden, S Pop, P Berens, T Euler, ...","Current Biology 27 (23), 3603-3615. e5, 2017",28,2017
Philipp Berens,Signatures of criticality arise from random subsampling in simple population models,"M Nonnenmacher, C Behrens, P Berens, M Bethge, JH Macke","PLOS Computational Biology 13 (10), e1005718, 2017",39,2017
Philipp Berens,Connectomics of synaptic microcircuits: lessons from the outer retina,"LE Rogerson, C Behrens, T Euler, P Berens, T Schubert","The Journal of physiology 595 (16), 5517-5524, 2017",9,2017
Philipp Berens,Neuronale Vielfalt in der Netzhaut,"P Berens, T Euler","Neuroforum 23 (2), 114-123, 2017",1,2017
Philipp Berens,Neuronal diversity in the retina,"P Berens, T Euler","Neuroforum 23 (2), 93-101, 2017",8,2017
Philipp Berens,Inhibition decorrelates visual feature representations in the inner retina,"K Franke, P Berens, T Schubert, M Bethge, T Euler, T Baden","Nature 542 (7642), 439-444, 2017",232,2017
Philipp Berens,Visual Neuroscience: A Retinal Ganglion Cell to Report Image Focus?,"T Baden, F Schaeffel, P Berens","Current Biology 27 (4), R139-R141, 2017",8,2017
Philipp Berens,Connectivity map of bipolar cells and photoreceptors in the mouse retina,"C Behrens, T Schubert, S Haverkamp, T Euler, P Berens","Elife 5, e20041, 2016",157,2016
Philipp Berens,Sparse activity of identified dentate granule cells during spatial exploration,"M Diamantaki, M Frey, P Berens, P Preston-Ferrer, A Burgalossi","Elife 5, e20252, 2016",139,2016
Philipp Berens,Response to Comment on “Principles of connectivity among morphologically defined cell types in adult neocortex”,"X Jiang, S Shen, F Sinz, J Reimer, CR Cadwell, P Berens, AS Ecker, ...","Science 353 (6304), 1108-1108, 2016",32,2016
Philipp Berens,Benchmarking Spike Rate Inference in Population Calcium Imaging,"L Theis, P Berens, E Froudarakis, J Reimer, MR Rosón, T Baden, T Euler, ...","Neuron 90 (3), 471-482, 2016",214,2016
Philipp Berens,"Electrophysiological, transcriptomic and morphologic profiling of single neurons using Patch-seq","CR Cadwell, A Palasantza, X Jiang, P Berens, Q Deng, M Yilmaz, ...","Nature biotechnology 34 (2), 199-203, 2016",503,2016
Philipp Berens,The functional diversity of retinal ganglion cells in the mouse,"T Baden, P Berens, K Franke, MR Rosón, M Bethge, T Euler","Nature 529 (7586), 345-350, 2016",879,2016
Philipp Berens,Principles of connectivity among morphologically defined cell types in adult neocortex,"X Jiang, S Shen, CR Cadwell, P Berens, F Sinz, AS Ecker, S Patel, ...","Science 350 (6264), aac9462, 2015",793,2015
Philipp Berens,DataJoint: managing big scientific data using MATLAB or Python,"D Yatsenko, J Reimer, AS Ecker, EY Walker, F Sinz, P Berens, ...","bioRxiv, 031658, 2015",63,2015
