author_name,title,authors,publication,cited_by_value,year
Felix Wichmann,To View More...,"CP Benton, EC Burgess, JK Dionne, DYP Henriques, KA Schneider, ...","Journal of Vision 8, 1, 2008",3,2008
Felix Wichmann,‘Nonlinearities and the pedestal effect,"FA Wichmann, GB Henning, AC Ploghaus","Perception 27 (Suppl.), S86, 1998",3,1998
Felix Wichmann,"Masking by plaid patterns is not explained by adaption, simple contrast gain-control or distortion products",FA Wichmann,"INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE 38 (4), 2949-2949, 1997",3,1997
Felix Wichmann,The bittersweet lesson: data-rich models narrow the behavioural gap to human vision,"R Geirhos, K Narayanappa, B Mitzkus, T Thieringer, M Bethge, ...","Journal of Vision 22 (14), 3273-3273, 2022",2,2022
Felix Wichmann,"The developmental trajectory of object recognition robustness: comparing children, adults, and CNNs","LS Huber, R Geirhos, FA Wichmann","Journal of Vision 21 (9), 1967-1967, 2021",2,2021
Felix Wichmann,Inducing a human-like shape bias leads to emergent human-level distortion robustness in CNNs,"R Geirhos, P Rubisch, J Rauber, CRM Temme, C Michaelis, W Brendel, ...","Journal of Vision 19 (10), 209c-209c, 2019",2,2019
Felix Wichmann,Color constancy in deep neural networks,"AC Flachot, HH Schuett, RW Fleming, F Wichmann, KR Gegenfurtner","Journal of Vision 19 (10), 298-298, 2019",2,2019
Felix Wichmann,Perceiving the arrow of time in autoregressive motion,"K Meding, D Janzing, B Schölkopf, FA Wichmann","Advances in Neural Information Processing Systems 32, 2019",2,2019
Felix Wichmann,Of human observers and deep neural networks: A detailed psychophysical comparison,"R Geirhos, D Janssen, H Schütt, M Bethge, F Wichmann","Journal of Vision 17 (10), 806-806, 2017",2,2017
Felix Wichmann,Detecting distortions of peripherally presented letter stimuli under crowded conditions,"TS A. Wallis, S Tobias, M Bethge, FA Wichmann","Attention, Perception, & Psychophysics 79, 850-862, 2017",2,2017
Felix Wichmann,Oblique-and plaid-masking re-visited,"C Wiebel, FA Wichmann","Pabst, 2007",2,2007
Felix Wichmann,7th Tubingen Perception Conference,"HH Bülthoff, HA Mallot, RD Ulrich, FA Wichmann","9th Tübinger Wahrnehmungskonferenz (TWK 2006), 2006",2,2006
Felix Wichmann,Classification and memory behaviour of man revisited by machine,"ABA Graf, FA Wichmann, HH Bülthoff, B Schölkopf","Computational and Systems Neuroscience Meeting (COSYNE 2004), 72, 2004",2,2004
Felix Wichmann,Surface slant and surface curvature from texture,"P Rosas, J Schepers, FA Wichmann, J Wagemans","25th European Conference on Visual Perception (ECVP 2002), 27, 2002",2,2002
Felix Wichmann,Is edge sensitivity more than contrast sensitivity?,"L Schmittwilken, FA Wichmann, M Maertens","Journal of Vision 23 (9), 4932-4932, 2023",1,2023
Felix Wichmann,Psychophysical Estimation of Early and Late Noise,"JJ Esteve-Taboada, G Aguilar, M Maertens, FA Wichmann, J Malo","arXiv preprint arXiv:2012.06608, 2020",1,2020
Felix Wichmann,Unintended cue learning: Lessons for deep learning from experimental psychology,"R Geirhos, JH Jacobsen, C Michaelis, R Zemel, W Brendel, M Bethge, ...","Journal of Vision 20 (11), 652-652, 2020",1,2020
Felix Wichmann,A divisive model of midget and parasol ganglion cells explains the contrast sensitivity function,"HH Schütt, FA Wichmann","Journal of Vision 19 (10), 79a-79a, 2019",1,2019
Felix Wichmann,An image-based model for early visual processing,"HH Schütt, FA Wichmann",,1,2016
Felix Wichmann,Special issue quantitative approaches in gestalt perception,"F Jaekel, M Singh, F Wichmann, MH Herzog","Vision Research, 2016",1,2016
Felix Wichmann,Pain-free Bayesian inference of psychometric functions,"H Schütt, S Harmeling, J Macke, F Wichmann","2014 European Mathematical Psychology Group Meeting (EMPG), 38-39, 2014",1,2014
Felix Wichmann,Testing the ODOG brightness model with narrowband noise stimuli,"T Betz, FA Wichmann, R Shapley, M Maertens","PERCEPTION 43 (1), 164-164, 2014",1,2014
Felix Wichmann,Dealing with sequential dependencies in psychophysical data,"I Fründ, F Wichmann, J Macke","Journal of Vision 12 (9), 1143-1143, 2012",1,2012
Felix Wichmann,On the relationship between luminanc increment thresholds and apparent brightness,"M Maertens, FA Wichmann","Journal of Vision 10 (7), 424-424, 2010",1,2010
Felix Wichmann,Non-linear system identification: Visual saliency inferred from eye-movement data,"FA Wichmann, W Kienzle, B Schölkopf, M Franz","Journal of Vision 9 (8), 32-32, 2009",1,2009
Felix Wichmann,Center-surround filters emerge from optimizing predictivity in a free-viewing task,"W Kienzle, FA Wichmann, B Schölkopf, MO Franz","Computational and Systems Neuroscience Meeting (COSYNE 2007), 207, 2007",1,2007
Felix Wichmann,About the Triangle Inequality in Perceptual Spaces,"F Jäkel, B Schölkopf, FA Wichmann","Computational and Systems Neuroscience Meeting (COSYNE 2007), 308, 2007",1,2007
Felix Wichmann,Nonlinear receptive field analysis: Making kernel methods interpretable,"W Kienzle, JH Macke, FA Wichmann, B Schölkopf, MO Franz","Computational and Systems Neuroscience Meeting (COSYNE 2007), 16, 2007",1,2007
Felix Wichmann,"The pedestal effect is caused by off-frequency looking, not nonlinear transduction or contrast gain-control","FA Wichmann, GB Henning","Journal of Vision 6 (6), 194-194, 2006",1,2006
Felix Wichmann,Masking by plaid patterns revisited,F Wichmann,"46. Tagung Experimentell Arbeitender Psychologen (TeaP 2004), 285, 2004",1,2004
Felix Wichmann,Texture and haptic cues in slant discrimination: Measuring the effect of texture type on cue combination,"P Rosas, FA Wichmann, MO Ernst, J Wagemans","Journal of Vision 3 (12), 26-26, 2003",1,2003
Felix Wichmann,Study of human classification using psychophysics and machine learning,"ABA GrAF, FA Wichmann, HH Bülthoff, B Schölkopf","6. Tübinger Wahrnehmungskonferenz (TWK 2003), 149, 2003",1,2003
Felix Wichmann,Modelling contrast transfer in spatial vision,FA Wichmann,"Journal of Vision 2 (10), 7-7, 2002",1,2002
Felix Wichmann,Combining sensory information to improve visualization,"M Ernst, M Banks, F Wichmann, L Maloney, H Bülthoff","Proceedings of the conference on Visualization'02, 571-574, 2002",1,2002
Felix Wichmann,‘Plaid maskers revisited: asymmetric plaids,FA Wichmann,"Visuelle Wahrnehmung. Beiträ ge zur 3. Tü binger Wahrnehmungskonferenz, 57, 2001",1,2001
Felix Wichmann,‘Contrast discrimination using periodic pulse trains,"FA Wichmann, GB Henning","Visuelle Wahrnehmung. Beiträge zur 3. Tübinger Wahrnehmungskonferenz, 74, 2000",1,2000
Felix Wichmann,‘Implications of the pedestal effect for models of contrast-processing and gaincontrol,"FA Wichmann, GB Henning","OSA Annual Meeting, September, 1999",1,1999
Felix Wichmann,‘Pedestal effects with periodic pulse trains,"GB Henning, FA Wichmann","Perception 28 (Suppl.), S137, 1999",1,1999
Felix Wichmann,Colour in Recognition Memory and Image Understanding,"FA Wichmann, KR Gegenfurtner","Association for Research in Vision and Ophthalmology, etc., 1995",1,1995
Felix Wichmann,Image segmentation from motion: just a loss of high-spatial-frequency content?,"FA Wichmann, GB Henning","PERCEPTION 24, 19-19, 1995",1,1995
Felix Wichmann,Seeing the future of progressive glasses: a new perceptual approach to spectacle lens design,"Y Sauer, DE Künstle, F Wichmann, S Wahl","PsyArXiv, 2023",,2023
Felix Wichmann,Measuring lightness constancy with varying realism,"DE Künstle, FA Wichmann","Journal of Vision 23 (9), 5281-5281, 2023",,2023
Felix Wichmann,Psychophysical scale of optical distortions of multifocal spectacle lenses,"Y Sauer, DE Künstle, F Wichmann, S Wahl","Journal of Vision 23 (9), 5215-5215, 2023",,2023
Felix Wichmann,Feature Visualizations do not sufficiently explain hidden units of Artificial Neural Networks,"T Klein, W Brendel, F Wichmann","Journal of Vision 23 (9), 5062-5062, 2023",,2023
Felix Wichmann,"Using an Odd-One-Out Design Affects Consistency, Agreement and Decision Criteria in Similarity Judgement Tasks Involving Natural Images.","I Schönmann, DE Künstle, FA Wichmann","Journal of Vision 22 (14), 3232-3232, 2022",,2022
Felix Wichmann,Estimating the perceived dimensionality of psychophysical stimuli using a triplet accuracy and hypothesis testing procedure,"DE Künstle, U von Luxburg, FA Wichmann","Journal of Vision 22 (14), 3331-3331, 2022",,2022
Felix Wichmann,Estimating the perceived dimension of psychophysical stimuli using triplet accuracy and hypothesis testing,"DE Künstle, U von Luxburg, FA Wichmann","Journal of Vision 22 (13), 5-5, 2022",,2022
Felix Wichmann,Estimating the perceived dimension of psychophysical stimuli,"DE Künstle, U von Luxburg, FA Wichmann",,,2022
Felix Wichmann,Psychophysical Estimation of Early and Late Noise,"J Juan Esteve-Taboada, G Aguilar, M Maertens, FA Wichmann, J Malo","arXiv e-prints, arXiv: 2012.06608, 2020",,2020
Felix Wichmann,""" Detecting distortions of peripherally presented letter stimuli under crowded conditions"": Correction.","TSA Wallis, S Tobias, M Bethge, FA Wichmann","Springer, 2019",,2019
Felix Wichmann,Correction to: Detecting distortions of peripherally presented letter stimuli under crowded conditions,"TSA Wallis, S Tobias, M Bethge, FA Wichmann","Attention, Perception, & Psychophysics 81, 2968-2970, 2019",,2019
Felix Wichmann,The influence of observer lapses on maximum-likelihood difference scaling,"B Lang, G Aguilar, M Maertens, FA Wichmann","Journal of Vision 19 (10), 87b-87b, 2019",,2019
Felix Wichmann,Object Recognition in Man and Machine,FA Wichmann,"PERCEPTION 48, 5-5, 2019",,2019
Felix Wichmann,Comparing Scaling Methods in Lightness Perception,"S Li, B Lang, G Aguilar, M Maertens, FA Wichmann","PERCEPTION 48, 129-130, 2019",,2019
Felix Wichmann,Modelling Early Influences on Visual Perception,"F Wichmann, H Schuett","PERCEPTION 48, 8-8, 2019",,2019
Felix Wichmann,Perception of Temporal Dependencies in Autoregressive Motion,"K Meding, B Schölkopf, FA Wichmann","Pion Ltd., 2019",,2019
Felix Wichmann,"An image-computable psychophysical spatial vision model (vol 17, pg 1, 2017)","HH Schutt, FA Wichmann","JOURNAL OF VISION 18 (11), 2018",,2018
Felix Wichmann,Predicting fixation densities over time from early visual processing,"H Schütt, L Rothkegel, H Trukenbrod, R Engbert, F Wichmann","Journal of Vision 18 (10), 1210-1210, 2018",,2018
Felix Wichmann,wººd wº c07. tex V1-01/02/2018 6: 39 AM Page 265,"FA WICHMANN, F JAKEL","Stevens' Handbook of Experimental Psychology and Cognitive Neuroscience …, 2018",,2018
Felix Wichmann,Predicting the fixation density over time,"HH Schütt, LOM Rothkegel, HA Trukenbrod, R Engbert, FA Wichmann",,,2018
Felix Wichmann,Corrections to: An image-computable psychophysical spatial,"HH Schütt, FA Wichmann",,,2018
Felix Wichmann,We know what we can see-peripheral visibility of search targets shapes eye movement behavior in natural scenes,"L Rothkegel, H Schütt, H Trukenbrod, F Wichmann, R Engbert","Journal of Vision 17 (10), 1120-1120, 2017",,2017
Felix Wichmann,Testing an Early Vision Model on Natural Image Stimuli,"H Schütt, L Rothkegel, H Trukenbrod, R Engbert, F Wichmann","Journal of Vision 17 (10), 783-783, 2017",,2017
Felix Wichmann,foveated_model_cueing_experiment,"TSA Wallis, C Funke, A Ecker, L Gatys, F Wichmann, M Bethge","OSF, 2017",,2017
Felix Wichmann,Comparing sensitivity estimates from MLDS and forced-choice,"G Aguilar, FA Wichmann, M Maertens",,,2017
Felix Wichmann,Reducing the central fixation bias in scene viewing,"LOM Rothkegel, HA Trukenbrod, HH Schütt, FA Wichmann",,,2016
Felix Wichmann,Seeking summary statistics that match peripheral visual appearance using naturalistic textures generated by Deep Neural Networks,"T Wallis, A Ecker, L Gatys, C Funke, F Wichmann, M Bethge","Journal of Vision 16 (12), 230-230, 2016",,2016
Felix Wichmann,An Image-Based Multi-Channel Model for Light Adaptation,"F Wichmann, N Eichert, H Schott","Journal of Vision 16 (12), 566-566, 2016",,2016
