author_name,title,authors,publication,cited_by_value,year
Enkelejda Kasneci,PEER: Empowering Writing with Large Language Models,"K Seßler, T Xiang, L Bogenrieder, E Kasneci","European Conference on Technology Enhanced Learning, 755-761, 2023",,2023
Enkelejda Kasneci,Assessing Student Errors in Experimentation Using Artificial Intelligence and Large Language Models: A Comparative Study with Human Raters,"A Bewersdorff, K Seßler, A Baur, E Kasneci, C Nerdel","arXiv preprint arXiv:2308.06088, 2023",2,2023
Enkelejda Kasneci,URL: A Representation Learning Benchmark for Transferable Uncertainty Estimates,"M Kirchhof, B Mucsányi, SJ Oh, E Kasneci","arXiv preprint arXiv:2307.03810, 2023",1,2023
Enkelejda Kasneci,When are post-hoc conceptual explanations identifiable?,"T Leemann, M Kirchhof, Y Rong, E Kasneci, G Kasneci","Uncertainty in Artificial Intelligence, 1207-1218, 2023",1,2023
Enkelejda Kasneci,Automated Hand-Raising Detection in Classroom Videos: A View-Invariant and Occlusion-Robust Machine Learning Approach,"B Bühler, R Hou, E Bozkir, P Goldberg, P Gerjets, U Trautwein, E Kasneci","International Conference on Artificial Intelligence in Education, 102-113, 2023",1,2023
Enkelejda Kasneci,Deep learning-based position detection for hydraulic cylinders using scattering parameters,"C Xin, T Motz, W Fuhl, A Hartel, E Kasneci","Expert Systems with Applications, 120892, 2023",1,2023
Enkelejda Kasneci,Could Human Gaze Augment Detectors of Synthetic Images?,"N Fotopoulos, C Riedmiller, E Bozkir, P Tsinganos, D Ampeliotis, ...","2023 24th International Conference on Digital Signal Processing (DSP), 1-5, 2023",,2023
Enkelejda Kasneci,Efficient GNN Explanation via Learning Removal-based Attribution,"Y Rong, G Wang, Q Feng, N Liu, Z Liu, E Kasneci, X Hu","arXiv preprint arXiv:2306.05760, 2023",,2023
Enkelejda Kasneci,Gaze Patterns of Dentists while Evaluating Bitewing Radiographs,"LT Arsiwala-Scheppach, N Castner, C Rohrer, S Mertens, E Kasneci, ...","Journal of Dentistry, 104585, 2023",1,2023
Enkelejda Kasneci,DeepTLF: robust deep neural networks for heterogeneous tabular data,"V Borisov, K Broelemann, E Kasneci, G Kasneci","International Journal of Data Science and Analytics 16 (1), 85-100, 2023",5,2023
Enkelejda Kasneci,Pupil Diameter during Counting Tasks as Potential Baseline for Virtual Reality Experiments,"P Stark, T Appel, MJ Olbrich, E Kasneci","Proceedings of the 2023 Symposium on Eye Tracking Research and Applications, 1-7, 2023",,2023
Enkelejda Kasneci,Old or Modern? A Computational Model for Classifying Poem Comprehension using Microsaccades,"P Lenhart, E Thaqi, N Castner, E Kasneci","Proceedings of the 2023 Symposium on Eye Tracking Research and Applications, 1-2, 2023",,2023
Enkelejda Kasneci,Watch out for those bananas! Gaze Based Mario Kart Performance Classification,"W Fuhl, B Severitt, N Castner, B Bühler, J Meyer, D Weber, R Lendway, ...","Proceedings of the 2023 Symposium on Eye Tracking Research and Applications, 1-2, 2023",1,2023
Enkelejda Kasneci,Leveraging Eye Tracking in Digital Classrooms: A Step Towards Multimodal Model for Learning Assistance,"SA Byrne, N Castner, A Kastrati, MB Płomecka, W Schaefer, E Kasneci, ...","Proceedings of the 2023 Symposium on Eye Tracking Research and Applications, 1-6, 2023",1,2023
Enkelejda Kasneci,Eye-tracked Virtual Reality: A Comprehensive Survey on Methods and Privacy Challenges,"E Bozkir, S Özdel, M Wang, B David-John, H Gao, K Butler, E Jain, ...","arXiv preprint arXiv:2305.14080, 2023",,2023
Enkelejda Kasneci,Exploring the Effects of Scanpath Feature Engineering for Supervised Image Classification Models,"SA Byrne, V Maquiling, APF Reynolds, L Polonio, N Castner, E Kasneci","Proceedings of the ACM on Human-Computer Interaction 7 (ETRA), 1-18, 2023",3,2023
Enkelejda Kasneci,Taking Another Look at Intelligence-Personality Associations: An Eye-Tracking Approach,"L Bardach, A Schumacher, U Trautwein, E Kasneci, M Tibus, F Wortha, ...","OSF Preprints, 2023",,2023
Enkelejda Kasneci,Precise localization of corneal reflections in eye images using deep learning trained on synthetic data,"SA Byrne, M Nyström, V Maquiling, E Kasneci, DC Niehorster","arXiv preprint arXiv:2304.05673, 2023",2,2023
Enkelejda Kasneci,ChatGPT for good? On opportunities and challenges of large language models for education,"E Kasneci, K Seßler, S Küchemann, M Bannert, D Dementieva, F Fischer, ...","Learning and Individual Differences 103, 102274, 2023",692,2023
Enkelejda Kasneci,Multiperspective Teaching of Unknown Objects via Shared-gaze-based Multimodal Human-Robot Interaction,"D Weber, W Fuhl, E Kasneci, A Zell","Proceedings of the 2023 ACM/IEEE International Conference on Human-Robot …, 2023",1,2023
Enkelejda Kasneci,Static Laser Feedback Interferometry-Based Gaze Estimation for Wearable Glasses,"J Meyer, S Gering, E Kasneci","IEEE Sensors Journal 23 (7), 7558-7569, 2023",,2023
Enkelejda Kasneci,Probabilistic Contrastive Learning Recovers the Correct Aleatoric Uncertainty of Ambiguous Inputs,"M Kirchhof, E Kasneci, SJ Oh","arXiv preprint arXiv:2302.02865, 2023",4,2023
Enkelejda Kasneci,Retraction Note: Eye tracking,"K Holmqvist, SL Örbom, ITC Hooge, DC Niehorster, RG Alexander, ...","Behavior Research Methods, 2023",,2023
Enkelejda Kasneci,ChatGPT can lead to greater equity in education. MyScience,E Kasneci,,2,2023
Enkelejda Kasneci,DynStatF: An Efficient Feature Fusion Strategy for LiDAR 3D Object Detection,"Y Rong, X Wei, T Lin, Y Wang, E Kasneci","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2023",,2023
Enkelejda Kasneci,Exploring Human Perception while Reading Fake and Real News Articles,"Y Abeysinghe, G Jayawardana, A Woodson, E Bozkir, E Kasneci, ...",,1,2023
Enkelejda Kasneci,ChatGPT for Good? On Opportunities and Challenges of Large Language Models for Education,"E Kasneci, K Sessler, S Küchemann, M Bannert, D Dementieva, F Fischer, ...",,102,2023
Enkelejda Kasneci,Evaluating the Effects of Virtual Human Animation on Students in an Immersive VR Classroom Using Eye Movements,"H Gao, L Hasenbein, E Bozkir, R Göllner, E Kasneci","Proceedings of the 28th ACM Symposium on Virtual Reality Software and …, 2022",1,2022
Enkelejda Kasneci,Exploring Gender Differences in Computational Thinking Learning in a VR Classroom: Developing Machine Learning Models Using Eye-Tracking Data and Explaining the Models,"H Gao, L Hasenbein, E Bozkir, R Göllner, E Kasneci","International Journal of Artificial Intelligence in Education, 1-26, 2022",3,2022
Enkelejda Kasneci,A Non-isotropic Probabilistic Take on Proxy-based Deep Metric Learning,"M Kirchhof, K Roth, Z Akata, E Kasneci","Computer Vision–ECCV 2022: 17th European Conference, Tel Aviv, Israel …, 2022",4,2022
Enkelejda Kasneci,Comparative Analysis of Vehicle-Based and Driver-Based Features for Driver Drowsiness Monitoring by Support Vector Machines,"MH Baccour, F Driewer, T Schäck, E Kasneci","IEEE Transactions on Intelligent Transportation Systems 23 (12), 23164-23178, 2022",2,2022
Enkelejda Kasneci,Towards Human-centered Explainable AI: User Studies for Model Explanations,"Y Rong, T Leemann, T Nguyen, L Fiedler, T Seidel, G Kasneci, E Kasneci","arXiv preprint arXiv:2210.11584, 2022",12,2022
Enkelejda Kasneci,The Evaluation of Gait-Free Locomotion Methods with Eye Movement in Virtual Reality,"H Gao, L Frommelt, E Kasneci","2022 IEEE International Symposium on Mixed and Augmented Reality Adjunct …, 2022",1,2022
Enkelejda Kasneci,Eye‐Tracking‐Based Prediction of User Experience in VR Locomotion Using Machine Learning,"H Gao, E Kasneci","Computer Graphics Forum 41 (7), 589-599, 2022",3,2022
Enkelejda Kasneci,Artificial Intelligence based Position Detection for Hydraulic Cylinders using Scattering Parameters,"C Xin, T Motz, W Fuhl, A Hartel, E Kasneci","arXiv preprint arXiv:2209.01010, 2022",,2022
Enkelejda Kasneci,Maximum and leaky maximum propagation,"W Fuhl, E Kasneci","2022 International Joint Conference on Neural Networks (IJCNN), 1-8, 2022",28,2022
Enkelejda Kasneci,Multimodal sensor-based identification of stress and compulsive actions in children with obsessive-compulsive disorder for telemedical treatment,"A Thierfelder, J Primbs, B Severitt, CS Hohnecker, J Kühnhausen, AK Alt, ...","2022 44th Annual International Conference of the IEEE Engineering in …, 2022",5,2022
Enkelejda Kasneci,Disentangling Embedding Spaces with Minimal Distributional Assumptions,"T Leemann, M Kirchhof, Y Rong, E Kasneci, G Kasneci","arXiv preprint arXiv:2206.13872, 2022",2,2022
Enkelejda Kasneci,Proportional Myoelectric Control in a Virtual Reality Environment,"I Loi, A Grammatikaki, P Tsinganos, E Bozkir, D Ampeliotis, K Moustakas, ...","2022 IEEE 14th Image, Video, and Multidimensional Signal Processing Workshop …, 2022",,2022
Enkelejda Kasneci,Creating Geopositioned 3D Areas of Interest from Fleet Gaze Data,E Kasneci,"HCI in Mobility, Transport, and Automotive Systems: 4th International …, 2022",,2022
Enkelejda Kasneci,Creating Geopositioned 3D Areas of Interest from Fleet Gaze Data,"J Bickerdt, C Gollnick, J Sonnenberg, E Kasneci","International Conference on Human-Computer Interaction, 21-34, 2022",,2022
Enkelejda Kasneci,A Holographic Single-Pixel Stereo Camera Sensor for Calibration-free Eye-Tracking in Retinal Projection Augmented Reality Glasses,"W Stork, T Schlebusch, R Fiess, E Kasneci, T Wilm, J Meyer","ETRA'22: 2022 Symposium on Eye Tracking Research and Applications 20, 2022",,2022
Enkelejda Kasneci,ETRA'22: 2022 Symposium on Eye Tracking Research and Applications,"E Kasneci, F Shic, M Khamis, H Gellersen, K Krejtz, D Weiskopf, ...","Association for Computing Machinery, 2022",,2022
Enkelejda Kasneci,Hpcgen: Hierarchical k-means clustering and level based principal components for scan path genaration,"W Fuhl, E Kasneci","2022 Symposium on Eye Tracking Research and Applications, 1-7, 2022",25,2022
Enkelejda Kasneci,Regressive Saccadic Eye Movements on Fake News,"E Bozkir, G Kasneci, S Utz, E Kasneci","2022 Symposium on Eye Tracking Research and Applications, 1-7, 2022",5,2022
Enkelejda Kasneci,LSTMs can distinguish dental expert saccade behavior with high” plaque-urracy”,"N Castner, J Frankemölle, C Keutel, F Huettig, E Kasneci","2022 Symposium on Eye Tracking Research and Applications, 1-7, 2022",3,2022
Enkelejda Kasneci,A holographic single-pixel stereo camera sensor for calibration-free eye-tracking in retinal projection augmented reality glasses,"J Meyer, T Wilm, R Fiess, T Schlebusch, W Stork, E Kasneci","2022 Symposium on Eye Tracking Research and Applications, 1-7, 2022",2,2022
Enkelejda Kasneci,A gaze-based study design to explore how competency evolves during a photo manipulation task,"N Castner, B Umlauf, A Kastrati, MB Płomecka, W Schaefer, E Kasneci, ...","2022 Symposium on Eye Tracking Research and Applications, 1-3, 2022",1,2022
Enkelejda Kasneci,Predicting Decision-Making during an Intelligence Test via Semantic Scanpath Comparisons,"T Appel, L Bardach, E Kasneci","2022 Symposium on Eye Tracking Research and Applications, 1-5, 2022",1,2022
Enkelejda Kasneci,Where and What: Driver Attention-based Object Detection,"E Kasneci, W Fuhl, NR Kassautzki, Y Rong","Proceedings of the ACM on Human-Computer Interaction 6 (ETRA), 2022",,2022
Enkelejda Kasneci,A Highly Integrated Ambient Light Robust Eye-Tracking Sensor for Retinal Projection AR Glasses Based on Laser Feedback Interferometry,"J Meyer, T Schlebusch, E Kasneci","Proceedings of the ACM on Human-Computer Interaction 6 (ETRA), 1-18, 2022",1,2022
Enkelejda Kasneci,"PACMHCI V6, ETRA, May 2022 Editorial","H Gellersen, E Kasneci, K Krejtz, D Weiskopf","Proceedings of the ACM on Human-Computer Interaction 6 (ETRA), 1-1, 2022",,2022
Enkelejda Kasneci,U-har: A convolutional approach to human activity recognition combining head and eye movements for context-aware smart glasses,"J Meyer, A Frank, T Schlebusch, E Kasneci","Proceedings of the ACM on Human-Computer Interaction 6 (ETRA), 1-19, 2022",5,2022
Enkelejda Kasneci,Where and what: Driver attention-based object detection,"Y Rong, NR Kassautzki, W Fuhl, E Kasneci","Proceedings of the ACM on Human-Computer Interaction 6 (ETRA), 1-22, 2022",4,2022
Enkelejda Kasneci,User Trust on an Explainable AI-based Medical Diagnosis Support System,"E Kasneci, Y Rong, NJ Castner, E Bozkir","arXiv, 2022",,2022
Enkelejda Kasneci,User Trust on an Explainable AI-based Medical Diagnosis Support System,"Y Rong, N Castner, E Bozkir, E Kasneci","arXiv preprint arXiv:2204.12230, 2022",3,2022
Enkelejda Kasneci,Eye tracking: empirical foundations for a minimal reporting guideline,"K Holmqvist, SL Örbom, ITC Hooge, DC Niehorster, RG Alexander, ...","Behavior research methods, 1-53, 2022",115,2022
Enkelejda Kasneci,Gaze-based Object Detection in the Wild,"D Weber, W Fuhl, A Zell, E Kasneci","arXiv preprint arXiv:2203.15651, 2022",2,2022
Enkelejda Kasneci,Do your eye movements reveal your performance on an IQ test? A study linking eye movements and socio-demographic information to fluid intelligence,"E Kasneci, G Kasneci, U Trautwein, T Appel, M Tibus, SM Jaeggi, ...","Plos one 17 (3), e0264316, 2022",13,2022
Enkelejda Kasneci,Coherence Evaluation of Visual Concepts With Objects and Language,"T Leemann, Y Rong, S Kraft, E Kasneci, G Kasneci","ICLR2022 Workshop on the Elements of Reasoning: Objects, Structure and Causality, 2022",5,2022
Enkelejda Kasneci,Exploiting Augmented Reality for Extrinsic Robot Calibration and Eye-based Human-Robot Collaboration,"D Weber, E Kasneci, A Zell","2022 17th ACM/IEEE International Conference on Human-Robot Interaction (HRI …, 2022",5,2022
Enkelejda Kasneci,A consistent and efficient evaluation strategy for attribution methods,"Y Rong, T Leemann, V Borisov, G Kasneci, E Kasneci","arXiv preprint arXiv:2202.00449, 2022",42,2022
Enkelejda Kasneci,Groupgazer: A tool to compute the gaze per participant in groups with integrated calibration to map the gaze online to a screen or beamer projection,"W Fuhl, E Kasneci","arXiv preprint arXiv:2201.07692, 2022",24,2022
Enkelejda Kasneci,"Pistol: Pupil invisible supportive tool to extract pupil, iris, eye opening, eye movements, pupil and iris gaze vector, and 2d as well as 3d gaze","W Fuhl, D Weber, E Kasneci","arXiv preprint arXiv:2201.06799, 2022",24,2022
Enkelejda Kasneci,Symposium 9. Advantages of virtual reality developments for perception research,E Kasneci,"PERCEPTION, 2022",,2022
Enkelejda Kasneci,ETRA'22: 2022 Symposium on Eye Tracking Research and Applications,"F Shic, E Kasneci, M Khamis, H Gellersen, K Krejtz, D Weiskopf, ...","Symposium on Eye Tracking Research and Applications (ETRA 2022), 2022",,2022
Enkelejda Kasneci,A cnn-based human activity recognition system combining a laser feedback interferometry eye movement sensor and an imu for context-aware smart glasses,"J Meyer, A Frank, T Schlebusch, E Kasneci","Proceedings of the ACM on Interactive, Mobile, Wearable and Ubiquitous …, 2021",16,2021
Enkelejda Kasneci,Multimodal engagement analysis from facial videos in the classroom,"Ö Sümer, P Goldberg, S D'Mello, P Gerjets, U Trautwein, E Kasneci","IEEE Transactions on Affective Computing, 2021",47,2021
Enkelejda Kasneci,Human attention in fine-grained classification,"Y Rong, W Xu, Z Akata, E Kasneci","arXiv preprint arXiv:2111.01628, 2021",17,2021
Enkelejda Kasneci,Detection of stress and anxiety with state-of-the-art sensor technology in the telemedical treatment of obsessive-compulsive disorder in children and adolescents (SSTeP-KiZ),"C Hohnecker, K Hollmann, A Conzelmann, J Kuehnhausen, A Haigis, ...","JOURNAL OF NEURAL TRANSMISSION 128 (11), 1783-1783, 2021",,2021
Enkelejda Kasneci,States of Confusion: Eye and Head Tracking Reveal Surgeons’ Confusion during Arthroscopic Surgery,"MS Yin, P Haddawy, R Watcharopas, P Sa-Ngasoongsong, E Kasneci, ...","ICMI'21: Proceedings of the 2021 International Conference on Multimodal …, 2021",,2021
Enkelejda Kasneci,States of Confusion: Eye and Head Tracking Reveal Surgeons’ Confusion during Arthroscopic Surgery,"B Hosp, MS Yin, P Haddawy, R Watcharopas, P Sa-Ngasoongsong, ...","Proceedings of the 2021 International Conference on Multimodal Interaction …, 2021",3,2021
Enkelejda Kasneci,Differentiating surgeons’ expertise solely by eye movement features,"B Hosp, MS Yin, P Haddawy, R Watcharopas, P Sa-Ngasoongsong, ...","Companion Publication of the 2021 International Conference on Multimodal …, 2021",8,2021
Enkelejda Kasneci,"Teyed: Over 20 million real-world eye images with pupil, eyelid, and iris 2d and 3d segmentations, 2d and 3d landmarks, 3d eyeball, gaze vector, and eye movement types","W Fuhl, G Kasneci, E Kasneci","2021 IEEE International Symposium on Mixed and Augmented Reality (ISMAR …, 2021",64,2021
Enkelejda Kasneci,Predicting visual perceivability of scene objects through spatio-temporal modeling of retinal receptive fields,"D Geisler, AT Duchowski, E Kasneci","Neurocomputing 453, 667-680, 2021",2,2021
Enkelejda Kasneci,Geopositioned 3D areas of interest for gaze analysis,"J Bickerdt, J Sonnenberg, C Gollnick, E Kasneci","13th International Conference on Automotive User Interfaces and Interactive …, 2021",2,2021
Enkelejda Kasneci,Tensor normalization and full distribution training,"W Fuhl, E Kasneci","arXiv preprint arXiv:2109.02345, 2021",26,2021
Enkelejda Kasneci,Differential privacy for eye tracking with temporal correlations,"E Bozkir, O Günlü, W Fuhl, RF Schaefer, E Kasneci","Plos one 16 (8), e0255979, 2021",46,2021
Enkelejda Kasneci,"How to support dental students in reading radiographs: effects of a gaze-based compare-and-contrast intervention (vol 26, pg 159, 2021)","TF Eder, J Richter, K Scheiter, C Keutel, N Castner, E Kasneci, F Huettig","ADVANCES IN HEALTH SCIENCES EDUCATION 26 (3), 1185-1186, 2021",,2021
Enkelejda Kasneci,Robust cognitive load detection from wrist-band sensors,"V Borisov, E Kasneci, G Kasneci","Computers in Human Behavior Reports 4, 100116, 2021",16,2021
Enkelejda Kasneci,Expertise classification of soccer goalkeepers in highly dynamic decision tasks: a deep learning approach for temporal and spatial feature recognition of fixation image patch …,"B Hosp, F Schultz, E Kasneci, O Höner","Frontiers in Sports and Active Living 3, 692526, 2021",7,2021
Enkelejda Kasneci,Cross-task and cross-participant classification of cognitive load in an emergency simulation game,"T Appel, P Gerjets, S Hoffman, K Moeller, M Ninaus, C Scharinger, ...","IEEE Transactions on Affective Computing, 2021",17,2021
Enkelejda Kasneci,"Rotated ring, radial and depth wise separable radial convolutions","W Fuhl, E Kasneci","2021 International Joint Conference on Neural Networks (IJCNN), 1-8, 2021",32,2021
Enkelejda Kasneci,A compact low-power gaze gesture sensor based on laser feedback interferometry for smart glasses,"J Meyer, T Schlebusch, H Spruit, J Hellmig, E Kasneci","Digital Optical Technologies 2021 11788, 57-69, 2021",5,2021
Enkelejda Kasneci,"TüEyeQ, a rich IQ test performance data set with eye movement, educational and socio-demographic information","E Kasneci, G Kasneci, T Appel, J Haug, F Wortha, M Tibus, U Trautwein, ...","Scientific Data 8 (1), 154, 2021",14,2021
Enkelejda Kasneci,55 rides: attention annotated head and gaze data during naturalistic driving,"TC Kübler, W Fuhl, E Wagner, E Kasneci","ACM Symposium on Eye Tracking Research and Applications, 1-8, 2021",3,2021
Enkelejda Kasneci,A multimodal eye movement dataset and a multimodal eye movement segmentation analysis,"W Fuhl, E Kasneci","ACM Symposium on Eye Tracking Research and Applications, 1-7, 2021",40,2021
Enkelejda Kasneci,Soccer goalkeeper expertise identification based on eye movements,"BW Hosp, F Schultz, O Höner, E Kasneci","PloS one 16 (5), e0251070, 2021",20,2021
Enkelejda Kasneci,EMICS’21: Eye Movements as an Interface to Cognitive State,"X Wang, Z Bylinskii, M Castelhano, J Hillis, A Duchowski","Extended Abstracts of the 2021 CHI Conference on Human Factors in Computing …, 2021",3,2021
Enkelejda Kasneci,A novel gaze gesture sensor for smart glasses based on laser self-mixing,"J Meyer, T Schlebusch, H Spruit, J Hellmig, E Kasneci","Extended Abstracts of the 2021 CHI Conference on Human Factors in Computing …, 2021",7,2021
Enkelejda Kasneci,Estimating Presentation Competence using Multimodal Nonverbal Behavioral Cues,"Ö Sümer, C Beyan, F Ruth, O Kramer, U Trautwein, E Kasneci","arXiv preprint arXiv:2105.02636, 2021",2,2021
Enkelejda Kasneci,Digital transformations of classrooms in virtual reality,"H Gao, E Bozkir, L Hasenbein, JU Hahn, R Göllner, E Kasneci","Proceedings of the 2021 CHI Conference on Human Factors in Computing Systems …, 2021",38,2021
Enkelejda Kasneci,FakeNewsPerception: An eye movement dataset on the perceived believability of news stories,"Ö Sümer, E Bozkir, T Kübler, S Grüner, S Utz, E Kasneci","Data in brief 35, 106909, 2021",7,2021
Enkelejda Kasneci,Exploiting object-of-interest information to understand attention in VR classrooms,"E Bozkir, P Stark, H Gao, L Hasenbein, JU Hahn, E Kasneci, R Göllner","2021 IEEE Virtual Reality and 3D User Interfaces (VR), 597-605, 2021",24,2021
Enkelejda Kasneci,How to support dental students in reading radiographs: effects of a gaze-based compare-and-contrast intervention,"TF Eder, J Richter, K Scheiter, C Keutel, N Castner, E Kasneci, F Huettig","Advances in Health Sciences Education 26, 159-181, 2021",25,2021
Enkelejda Kasneci,Attentive or not? Toward a machine learning approach to assessing students’ visible engagement in classroom instruction,"P Goldberg, Ö Sümer, K Stürmer, W Wagner, R Göllner, P Gerjets, ...","Educational Psychology Review 33, 27-49, 2021",118,2021
Enkelejda Kasneci,Artificial intelligence methods in in-cabin use cases: a survey,"Y Rong, C Han, C Hellert, A Loyal, E Kasneci","IEEE Intelligent Transportation Systems Magazine 14 (3), 132-145, 2021",10,2021
Enkelejda Kasneci,The gaze and mouse signal as additional source for user fingerprints in browser applications,"W Fuhl, N Sanamrad, E Kasneci","arXiv preprint arXiv:2101.03793, 2021",38,2021
Enkelejda Kasneci,Explainable online validation of machine learning models for practical applications,"W Fuhl, Y Rong, T Motz, M Scheidt, A Hartel, A Koch, E Kasneci","2020 25th International Conference on Pattern Recognition (ICPR), 3304-3311, 2021",41,2021
Enkelejda Kasneci,"Fully convolutional neural networks for raw eye tracking data segmentation, generation, and reconstruction","W Fuhl, Y Rong, E Kasneci","2020 25th International Conference on Pattern Recognition (ICPR), 142-149, 2021",55,2021
Enkelejda Kasneci,Link data: https://atreus. informatik. uni-tuebingen. de/seafile/d/8e2ab8c3fdd444e1a135/? p=% 2FMultiLayerNeuralNetworksAsPooling&mode= list,"W Fuhl, E Kasneci",,,2021
Enkelejda Kasneci,1000 pupil segmentations in a second using haar like features and statistical learning,"W Fuhl, J Schneider, E Kasneci","Proceedings of the IEEE/CVF International Conference on Computer Vision …, 2021",34,2021
Enkelejda Kasneci,Reinforcement learning for the privacy preservation and manipulation of eye tracking data,"W Fuhl, E Bozkir, E Kasneci","Artificial Neural Networks and Machine Learning–ICANN 2021: 30th …, 2021",41,2021
Enkelejda Kasneci,The index of cognitive activity predicts cognitive processing load in linguistic task,"H Gao, Z Lu, V Demberg, E Kasneci","EMICS, 2021",2,2021
Enkelejda Kasneci,Weight and gradient centralization in deep neural networks,"W Fuhl, E Kasneci","Artificial Neural Networks and Machine Learning–ICANN 2021: 30th …, 2021",5,2021
Enkelejda Kasneci,Eye tracking data collection protocol for VR for remotely located subjects using blockchain and smart contracts,"E Bozkir, S Eivazi, M Akgün, E Kasneci","2020 IEEE International Conference on Artificial Intelligence and Virtual …, 2020",4,2020
Enkelejda Kasneci,Driver drowsiness classification based on eye blink and head movement features using the k-NN algorithm,"M Dreißig, MH Baccour, T Schäck, E Kasneci","2020 IEEE Symposium Series on Computational Intelligence (SSCI), 889-896, 2020",26,2020
Enkelejda Kasneci,Distilling location proposals of unknown objects through gaze information for human-robot interaction,"D Weber, T Santini, A Zell, E Kasneci","2020 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2020",7,2020
Enkelejda Kasneci,Camera-based driver drowsiness state classification using logistic regression models,"MH Baccour, F Driewer, T Schäck, E Kasneci","2020 IEEE International Conference on Systems, Man, and Cybernetics (SMC), 1-8, 2020",11,2020
Enkelejda Kasneci,Weight and gradient centralization in deep neural networks,"W Fuhl, E Kasneci","arXiv preprint arXiv:2010.00866, 2020",31,2020
Enkelejda Kasneci,Eye movement feature classification for soccer goalkeeper expertise identification in virtual reality,"B Hosp, F Schultz, O Höner, E Kasneci","arXiv preprint arXiv:2009.11676, 2020",2,2020
Enkelejda Kasneci,Driver intention anticipation based on in-cabin and driving scene monitoring,"Y Rong, Z Akata, E Kasneci","2020 IEEE 23rd International Conference on Intelligent Transportation …, 2020",23,2020
Enkelejda Kasneci,Eye movement feature classification for soccer expertise identification in virtual reality,"B Hosp, F Schultz, E Kasneci, O Höner","arXiv preprint arXiv:2009.11676, 2020",4,2020
Enkelejda Kasneci,A novel camera-free eye tracking sensor for augmented reality based on laser scanning,"J Meyer, T Schlebusch, W Fuhl, E Kasneci","IEEE Sensors Journal 20 (24), 15204-15212, 2020",26,2020
Enkelejda Kasneci,Multi layer neural networks as replacement for pooling operations,"W Fuhl, E Kasneci","arXiv preprint arXiv:2006.06969, 2020",29,2020
Enkelejda Kasneci,Low power scanned laser eye tracking for retinal projection ar glasses,"J Meyer, T Schlebusch, T Kuebler, E Kasneci","ACM Symposium on Eye Tracking Research and Applications, 1-3, 2020",1,2020
Enkelejda Kasneci,A novel-eye-tracking sensor for ar glasses based on laser self-mixing showing exceptional robustness against illumination,"J Meyer, T Schlebusch, H Spruit, J Hellmig, E Kasneci","ACM Symposium on Eye Tracking Research and Applications, 1-5, 2020",9,2020
Enkelejda Kasneci,Neural networks for optical vector and eye ball parameter estimation,"W Fuhl, H Gao, E Kasneci","ACM Symposium on Eye Tracking Research and Applications, 1-5, 2020",49,2020
