author_name,title,authors,publication,cited_by_value,year
Michael J. Black,ECON: Explicit Clothed humans Optimized via Normal integration,"Y Xiu, J Yang, X Cao, D Tzionas, MJ Black","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2023",30,2023
Michael J. Black,BITE: Beyond priors for improved three-D dog pose estimation,"N Rüegg, S Tripathi, K Schindler, MJ Black, S Zuffi","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2023",6,2023
Michael J. Black,TRACE: 5D temporal regression of avatars with dynamic cameras in 3D environments,"Y Sun, Q Bao, W Liu, T Mei, MJ Black","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2023",6,2023
Michael J. Black,Instant Multi-View Head Capture through Learnable Registration,"T Bolkart, T Li, MJ Black","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2023",1,2023
Michael J. Black,BEDLAM: A Synthetic Dataset of Bodies Exhibiting Detailed Lifelike Animated Motion,"MJ Black, P Patel, J Tesch, J Yang","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2023",9,2023
Michael J. Black,Reconstructing Signing Avatars From Video Using Linguistic Priors,"MP Forte, P Kulits, CHP Huang, V Choutas, D Tzionas, KJ Kuchenbecker, ...","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2023",4,2023
Michael J. Black,Generalizing neural human fitting to unseen poses with articulated se (3) equivariance,"H Feng, P Kulits, S Liu, MJ Black, VF Abrevaya","Proceedings of the IEEE/CVF International Conference on Computer Vision …, 2023",1,2023
Michael J. Black,3D human pose estimation via intuitive physics,"S Tripathi, L Müller, CHP Huang, O Taheri, MJ Black, D Tzionas","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2023",16,2023
Michael J. Black,Detecting Human-Object Contact in Images,"Y Chen, SK Dwivedi, MJ Black, D Tzionas","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2023",2,2023
Michael J. Black,Pointavatar: Deformable point-based head avatars from videos,"Y Zheng, W Yifan, G Wetzstein, MJ Black, O Hilliges","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2023",22,2023
Michael J. Black,HOOD: Hierarchical Graphs for Generalized Modelling of Clothing Dynamics,"A Grigorev, MJ Black, O Hilliges","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2023",5,2023
Michael J. Black,Generating holistic 3d human motion from speech,"H Yi, H Liang, Y Liu, Q Cao, Y Wen, T Bolkart, D Tao, MJ Black","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2023",29,2023
Michael J. Black,MIME: Human-Aware 3D Scene Generation,"H Yi, CHP Huang, S Tripathi, L Hering, J Thies, MJ Black","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2023",20,2023
Michael J. Black,Econ: Explicit clothed humans obtained from normals,"Y Xiu, J Yang, X Cao, D Tzionas, MJ Black","arXiv preprint arXiv:2212.07422, 2022",13,2022
Michael J. Black,Capturing and animation of body and clothing from monocular video,"Y Feng, J Yang, M Pollefeys, MJ Black, T Bolkart","SIGGRAPH Asia 2022 Conference Papers, 1-9, 2022",30,2022
Michael J. Black,Parameterized model of 2D articulated human shape,"MJ Black, O Freifeld, AW Weiss, MM Loper, P Guan","US Patent 11,501,508, 2022",,2022
Michael J. Black,Supr: A sparse unified part-based human representation,"AAA Osman, T Bolkart, D Tzionas, MJ Black","European Conference on Computer Vision, 568-585, 2022",14,2022
Michael J. Black,Towards racially unbiased skin tone estimation via scene disambiguation,"H Feng, T Bolkart, J Tesch, MJ Black, V Abrevaya","European Conference on Computer Vision, 72-90, 2022",15,2022
Michael J. Black,TEMOS: Generating diverse human motions from textual descriptions,"M Petrovich, MJ Black, G Varol","European Conference on Computer Vision, 480-497, 2022",116,2022
Michael J. Black,Deep residual reinforcement learning based autonomous blimp control,"YT Liu, E Price, MJ Black, A Ahmad","2022 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2022",4,2022
Michael J. Black,Machine learning systems and methods for extracting user body shape from behavioral data,"MJ Black, E Rachlin, M Loper, JR Cilley, WJ O'farrell, A Weiss, JL Gelman, ...","US Patent 11,461,630, 2022",,2022
Michael J. Black,gDNA: Towards generative detailed neural avatars,"C Xu, T Jiang, J Song, J Yang, MJ Black, A Geiger, O Hilliges","2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR), 2022",1,2022
Michael J. Black,Perception-driven Formation Control of Airships,"E Price, MJ Black, A Ahmad","arXiv preprint arXiv:2209.13040, 2022",1,2022
Michael J. Black,InterCap: Joint Markerless 3D Tracking of Humans and Objects in Interaction,"Y Huang, O Taheri, MJ Black, D Tzionas","DAGM German Conference on Pattern Recognition, 281-299, 2022",16,2022
Michael J. Black,Invgan: invertible gans,"P Ghosh, D Zietlow, MJ Black, LS Davis, X Hu","DAGM German Conference on Pattern Recognition, 3-19, 2022",5,2022
Michael J. Black,Neural Point-based Shape Modeling of Humans in Challenging Clothing,"Q Ma, J Yang, MJ Black, S Tang","2022 International Conference on 3D Vision (3DV), 679-689, 2022",12,2022
Michael J. Black,Teach: Temporal action composition for 3d humans,"N Athanasiou, M Petrovich, MJ Black, G Varol","2022 International Conference on 3D Vision (3DV), 414-423, 2022",42,2022
Michael J. Black,Image generation from 3D model using neural network,"S Prokudin, JR Gonzalez-Nicolas, MJ Black","US Patent 11,403,800, 2022",2,2022
Michael J. Black,iRotate: Active visual SLAM for omnidirectional robots,"E Bonetto, P Goldschmid, M Pabst, MJ Black, A Ahmad","Robotics and Autonomous Systems 154, 104102, 2022",18,2022
Michael J. Black,On Fairness in Face Albedo Estimation,"H Feng, T Bolkart, J Tesch, M Black, V Abrevaya","ACM SIGGRAPH 2022 Talks, 1-2, 2022",2,2022
Michael J. Black,LED: Latent Variable-based Estimation of Density,"O Ben-Dov, PS Gupta, VF Abrevaya, MJ Black, P Ghosh","arXiv preprint arXiv:2206.11563, 2022",,2022
Michael J. Black,Icon: Implicit clothed humans obtained from normals,"Y Xiu, J Yang, D Tzionas, MJ Black","2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR …, 2022",146,2022
Michael J. Black,Articulated objects in free-form hand interaction,"Z Fan, O Taheri, D Tzionas, M Kocabas, M Kaufmann, MJ Black, ...","arXiv preprint arXiv:2204.13662, 2022",8,2022
Michael J. Black,Crowdshaping realistic 3D avatars with words,"S Streuber, MAQ RAMÍREZ, M Black, S Zuffi, A O'toole","US Patent 11,282,256, 2022",1,2022
Michael J. Black,LocATe: End-to-end Localization of Actions in 3D with Transformers,"J Sun, B Zhou, MJ Black, A Chandrasekaran","arXiv preprint arXiv:2203.10719, 2022",4,2022
Michael J. Black,Deep Residual Reinforcement Learning based Autonomous Blimp Control,"Y Tang Liu, E Price, MJ Black, A Ahmad","arXiv e-prints, arXiv: 2203.05360, 2022",,2022
Michael J. Black,The neural coding of face and body orientation in occipitotemporal cortex,"C Foster, M Zhao, T Bolkart, MJ Black, A Bartels, I Bülthoff","NeuroImage 246, 118783, 2022",10,2022
Michael J. Black,Airpose: Multi-view fusion network for aerial 3d human pose and shape estimation,"N Saini, E Bonetto, E Price, A Ahmad, MJ Black","IEEE Robotics and Automation Letters 7 (2), 4805-4812, 2022",15,2022
Michael J. Black,Embodied hands: Modeling and capturing hands and bodies together,"J Romero, D Tzionas, MJ Black","arXiv preprint arXiv:2201.02610, 2022",844,2022
Michael J. Black,Capturing and inferring dense full-body human-scene contact,"CHP Huang, H Yi, M Höschle, M Safroshkin, T Alexiadis, S Polikovsky, ...","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2022",54,2022
Michael J. Black,Accurate 3D body shape regression using metric and semantic attributes,"V Choutas, L Müller, CHP Huang, S Tang, D Tzionas, MJ Black","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2022",30,2022
Michael J. Black,OSSO: Obtaining skeletal shape from outside,"M Keller, S Zuffi, MJ Black, S Pujades","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2022",20,2022
Michael J. Black,EMOCA: Emotion driven monocular face capture and animation,"R Daněček, MJ Black, T Bolkart","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2022",58,2022
Michael J. Black,Barc: Learning to regress 3d dog shape from images by exploiting breed information,"N Rueegg, S Zuffi, K Schindler, MJ Black","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2022",24,2022
Michael J. Black,Human-aware object placement for visual environment reconstruction,"H Yi, CHP Huang, D Tzionas, M Kocabas, M Hassan, S Tang, J Thies, ...","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2022",32,2022
Michael J. Black,gdna: Towards generative detailed neural avatars,"X Chen, T Jiang, J Song, J Yang, MJ Black, A Geiger, O Hilliges","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2022",45,2022
Michael J. Black,GOAL: Generating 4D whole-body motion for hand-object grasping,"O Taheri, V Choutas, MJ Black, D Tzionas","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2022",36,2022
Michael J. Black,Putting people in their place: Monocular regression of 3d people in depth,"Y Sun, W Liu, Q Bao, Y Fu, T Mei, MJ Black","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2022",80,2022
Michael J. Black,Im avatar: Implicit morphable head avatars from videos,"Y Zheng, VF Abrevaya, MC Bühler, X Chen, MJ Black, O Hilliges","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2022",107,2022
Michael J. Black,Decoding the identity and orientation of faces and bodies,"C Foster, M Zhao, T Bolkart, MJ Black, A Bartels, I Bülthoff",,,2021
Michael J. Black,Learning to disambiguate strongly interacting hands via probabilistic per-pixel part segmentation,"Z Fan, A Spurr, M Kocabas, S Tang, MJ Black, O Hilliges","2021 International Conference on 3D Vision (3DV), 1-10, 2021",32,2021
Michael J. Black,Collaborative regression of expressive bodies using moderation,"Y Feng, V Choutas, T Bolkart, D Tzionas, MJ Black","2021 International Conference on 3D Vision (3DV), 792-804, 2021",75,2021
Michael J. Black,A pose‐independent method for accurate and precise body composition from 3D optical scans,"MC Wong, BK Ng, I Tian, S Sobhiyeh, I Pagano, M Dechenaud, ...","Obesity 29 (11), 1835-1847, 2021",20,2021
Michael J. Black,Autonomous blimp control using deep reinforcement learning,"YT Liu, E Price, P Goldschmid, MJ Black, A Ahmad","arXiv preprint arXiv:2109.10719, 2021",2,2021
Michael J. Black,Skinned multi-infant linear body model,"N Hesse, S Pujades, J Romero, M Black","US Patent 11,127,163, 2021",,2021
Michael J. Black,Autonomous Blimp Control using Deep Reinforcement Learning,"Y Tang Liu, E Price, P Goldschmid, MJ Black, A Ahmad","arXiv e-prints, arXiv: 2109.10719, 2021",,2021
Michael J. Black,Separated and overlapping neural coding of face and body identity,"C Foster, M Zhao, T Bolkart, MJ Black, A Bartels, I Bülthoff","Human Brain Mapping 42 (13), 4242-4260, 2021",9,2021
Michael J. Black,Active visual SLAM with independently rotating camera,"E Bonetto, P Goldschmid, MJ Black, A Ahmad","2021 European Conference on Mobile Robots (ECMR), 1-8, 2021",5,2021
Michael J. Black,Learning an animatable detailed 3D face model from in-the-wild images,"Y Feng, H Feng, MJ Black, T Bolkart","ACM Transactions on Graphics (ToG) 40 (4), 1-13, 2021",312,2021
Michael J. Black,Parameterized model of 2D articulated human shape,"MJ Black, O Freifeld, AW Weiss, MM Loper, P Guan","US Patent 11,062,528, 2021",,2021
Michael J. Black,Simulation and control of deformable autonomous airships in turbulent wind,"E Price, YT Liu, MJ Black, A Ahmad","International Conference on Intelligent Autonomous Systems, 608-626, 2021",7,2021
Michael J. Black,hSMAL: Detailed horse shape and pose reconstruction for motion pattern recognition,"C Li, N Ghorbani, S Broomé, M Rashid, MJ Black, E Hernlund, ...","arXiv preprint arXiv:2106.10102, 2021",12,2021
Michael J. Black,"Red shape, blue shape: political ideology influences the social perception of body shape","MA Quirós-Ramírez, S Streuber, MJ Black","Humanities and Social Sciences Communications 8 (1), 1-10, 2021",2,2021
Michael J. Black,Skinned multi-person linear model,"MJ Black, M Loper, N Mahmood, PM Gerard, J Romero","US Patent 11,017,577, 2021",,2021
Michael J. Black,"Body image disturbances and weight bias after obesity surgery: Semantic and visual evaluation in a controlled study, findings from the BodyTalk Project","P Meneguzzo, SC Behrens, A Favaro, E Tenconi, V Vindigni, M Teufel, ...","Obesity Surgery 31, 1625-1634, 2021",15,2021
Michael J. Black,Weight bias and linguistic body representation in anorexia nervosa: Findings from the BodyTalk project,"SC Behrens, P Meneguzzo, A Favaro, M Teufel, EM Skoda, M Lindner, ...","European Eating Disorders Review 29 (2), 204-215, 2021",25,2021
Michael J. Black,Körper-Sprache: Sprachliche Repräsentation von Körpern bei Patientinnen und Patienten mit Essstörungen,L Walder,"Universität Tübingen, 2021",,2021
Michael J. Black,"Red Shape, Blue Shape","MA Quirós-Ramírez, S Streuber, MJ Black",,,2021
Michael J. Black,"Black, and Gül Varol","M Petrovich, J Michael","Actionconditioned 3d human motion synthesis with transformer vae 2, 2021",22,2021
Michael J. Black,SPEC: Seeing people in the wild with an estimated camera,"M Kocabas, CHP Huang, J Tesch, L Müller, O Hilliges, MJ Black","Proceedings of the IEEE/CVF International Conference on Computer Vision …, 2021",87,2021
Michael J. Black,"Learning realistic human reposing using cyclic self-supervision with 3d shape, pose, and appearance consistency","S Sanyal, A Vorobiov, T Bolkart, M Loper, B Mohler, LS Davis, J Romero, ...","Proceedings of the IEEE/CVF International Conference on Computer Vision …, 2021",15,2021
Michael J. Black,Learning to regress bodies from images using differentiable semantic rendering,"SK Dwivedi, N Athanasiou, M Kocabas, MJ Black","Proceedings of the IEEE/CVF International Conference on Computer Vision …, 2021",35,2021
Michael J. Black,Soma: Solving optical marker-based mocap automatically,"N Ghorbani, MJ Black","Proceedings of the IEEE/CVF International Conference on Computer Vision …, 2021",17,2021
Michael J. Black,The power of points for modeling humans in clothing,"Q Ma, J Yang, S Tang, MJ Black","Proceedings of the IEEE/CVF International Conference on Computer Vision …, 2021",63,2021
Michael J. Black,Stochastic scene-aware motion prediction,"M Hassan, D Ceylan, R Villegas, J Saito, J Yang, Y Zhou, MJ Black","Proceedings of the IEEE/CVF International Conference on Computer Vision …, 2021",77,2021
Michael J. Black,"BABEL: Bodies, action and behavior with english labels","AR Punnakkal, A Chandrasekaran, N Athanasiou, A Quiros-Ramirez, ...","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2021",94,2021
Michael J. Black,AGORA: Avatars in geography optimized for regression analysis,"P Patel, CHP Huang, J Tesch, DT Hoffmann, S Tripathi, MJ Black","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2021",131,2021
Michael J. Black,"Monocular, one-stage, regression of multiple 3d people","Y Sun, Q Bao, W Liu, Y Fu, MJ Black, T Mei","Proceedings of the IEEE/CVF international conference on computer vision …, 2021",169,2021
Michael J. Black,PARE: Part attention regressor for 3D human body estimation,"M Kocabas, CHP Huang, O Hilliges, MJ Black","Proceedings of the IEEE/CVF International Conference on Computer Vision …, 2021",261,2021
Michael J. Black,LEAP: Learning articulated occupancy of people,"M Mihajlovic, Y Zhang, MJ Black, S Tang","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2021",98,2021
Michael J. Black,Action-conditioned 3D human motion synthesis with transformer VAE,"M Petrovich, MJ Black, G Varol","Proceedings of the IEEE/CVF International Conference on Computer Vision …, 2021",247,2021
Michael J. Black,SCANimate: Weakly supervised learning of skinned clothed avatar networks,"S Saito, J Yang, Q Ma, MJ Black","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2021",174,2021
Michael J. Black,On self-contact and human pose,"L Muller, AAA Osman, S Tang, CHP Huang, MJ Black","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2021",71,2021
Michael J. Black,Snarf: Differentiable forward skinning for animating non-rigid neural implicit shapes,"X Chen, Y Zheng, MJ Black, O Hilliges, A Geiger","Proceedings of the IEEE/CVF International Conference on Computer Vision …, 2021",153,2021
Michael J. Black,SCALE: Modeling clothed humans with a surface codec of articulated local elements,"Q Ma, S Saito, J Yang, S Tang, MJ Black","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2021",75,2021
Michael J. Black,Populating 3D scenes by learning human-scene interaction,"M Hassan, P Ghosh, J Tesch, D Tzionas, MJ Black","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2021",88,2021
Michael J. Black,2020 Index IEEE Transactions on Pattern Analysis and Machine Intelligence Vol. 42,"A Aberdam, J Achterhold, JK Adams, E Adeli, S Agaian, K Aizawa, ...","IEEE Transactions on Pattern Analysis and Machine Intelligence 43 (1), 2021",,2021
Michael J. Black,We are more than our joints: Predicting how 3d bodies move,"Y Zhang, MJ Black, S Tang","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2021",88,2021
Michael J. Black,Smplpix: Neural avatars from 3d human models,"S Prokudin, MJ Black, J Romero","Proceedings of the IEEE/CVF Winter Conference on Applications of Computer …, 2021",68,2021
Michael J. Black,PLACE: Proximity learning of articulation and contact in 3D environments,"S Zhang, Y Zhang, Q Ma, MJ Black, S Tang","2020 International Conference on 3D Vision (3DV), 642-651, 2020",75,2020
Michael J. Black,Gif: Generative interpretable faces,"P Ghosh, PS Gupta, R Uziel, A Ranjan, MJ Black, T Bolkart","2020 International Conference on 3D Vision (3DV), 868-878, 2020",54,2020
Michael J. Black,Grasping field: Learning implicit representations for human grasps,"K Karunratanakul, J Yang, Y Zhang, MJ Black, K Muandet, S Tang","2020 International Conference on 3D Vision (3DV), 333-344, 2020",146,2020
Michael J. Black,Occlusion boundary: A formal definition & its detection via deep exploration of context,"C Wang, H Fu, D Tao, MJ Black","IEEE Transactions on Pattern Analysis and Machine Intelligence 44 (5), 2641-2656, 2020",3,2020
Michael J. Black,Crowdshaping realistic 3D avatars with words,"S Streuber, MAQ RAMÍREZ, M Black, S Zuffi, A O'toole","US Patent 10,818,062, 2020",4,2020
Michael J. Black,The Role of Sexual Dimorphism in the Perception of Attractiveness and Confidence,"A Thaler, A Bieg, N Mahmood, MJ Black, BJ Mohler, NF Troje","Journal of Vision 20 (11), 878-878, 2020",1,2020
Michael J. Black,Co-registration—simultaneous alignment and modeling of articulated 3D shapes,"M Black, DL Hirshberg, M Loper, E Rachlin, A Weiss","US Patent 10,755,464, 2020",,2020
Michael J. Black,AirCapRL: Autonomous Aerial Human Motion Capture using Deep Reinforcement Learning,"R Tallamraju, N Saini, E Bonetto, M Pabst, YT Liu, MJ Black, A Ahmad","IEEE Robotics and Automation Letters 5 (4), 6678-6685, 2020",18,2020
Michael J. Black,Perpetual motion: Generating unbounded human motion,"Y Zhang, MJ Black, S Tang","arXiv preprint arXiv:2007.13886, 2020",23,2020
Michael J. Black,Analysis of motor development within the first year of life: 3-D motion tracking without markers for early detection of developmental disorders,"C Parisi, N Hesse, U Tacke, S Pujades Rocamora, A Blaschek, ...","Bundesgesundheitsblatt-Gesundheitsforschung-Gesundheitsschutz 63, 881-890, 2020",,2020
Michael J. Black,GENTEL: GENerating Training data Efficiently for Learning to segment medical images,"RP Thankur, S Pujades, L Goel, R Pohmann, J Machann, MJ Black","RFIAP 2020-Congrés Reconnaissance des Formes, Image, Apprentissage et …, 2020",,2020
Michael J. Black,Machine learning systems and methods of estimating body shape from images,"M Black, E Rachlin, N Heron, M Loper, A Weiss, X Hu, T Hinkle, ...","US Patent 10,679,046, 2020",40,2020
Michael J. Black,General Movement Assessment from videos of computed 3D infant body models is equally effective compared to conventional RGB video rating,"AS Schroeder, N Hesse, R Weinberger, U Tacke, L Gerstl, A Hilgendorff, ...","Early human development 144, 104967, 2020",25,2020
Michael J. Black,Chained representation cycling: Learning to estimate 3D human pose and shape by cycling between representations,"N Rueegg, C Lassner, M Black, K Schindler","Proceedings of the AAAI Conference on Artificial Intelligence 34 (04), 5561-5569, 2020",16,2020
Michael J. Black,Learning multi-human optical flow,"A Ranjan, DT Hoffmann, D Tzionas, S Tang, J Romero, MJ Black","International Journal of Computer Vision 128, 873-890, 2020",36,2020
Michael J. Black,Attractiveness and confidence in walking style of male and female virtual characters,"A Thaler, A Bieg, N Mahmood, MJ Black, BJ Mohler, NF Troje","2020 IEEE Conference on Virtual Reality and 3D User Interfaces Abstracts and …, 2020",5,2020
Michael J. Black,Skinned multi-infant linear body model,"S Pujades, J Romero, M Black, N Hesse",,,2020
Michael J. Black,Skinned Multi-Person Linear Model,"S Pujades, J Romero, M Black, N Hesse","US Patent App. 16/550,266, 2020",10,2020
Michael J. Black,Method and apparatus for estimating body shape,"MJ Black, AO Balan, AW Weiss, MM Loper, TSS Clair","US Patent 10,546,417, 2020",6,2020
Michael J. Black,Machine learning systems and methods for augmenting images,"M Black, E Rachlin, E Lee, N Heron, M Loper, A Weiss, D Smith","US Patent 10,529,137, 2020",39,2020
