author_name,title,authors,publication,cited_by_value,year
Martin V. Butz,Anticipatory Behavior in Adaptive Learning Systems: From Brains to Individual and Social Behavior,"MV Butz, O Sigaud, G Pezzulo, G Baldassarre","Springer-Verlag Berlin Heidelberg, 2007",50,2007
Martin V. Butz,Goal-oriented gaze strategies afforded by object interaction,"A Belardinelli, O Herbort, MV Butz","Vision research 106, 47-57, 2015",49,2015
Martin V. Butz,"Hyper-ellipsoidal conditions in XCS: rotation, linear approximation, and solution structure","MV Butz, PL Lanzi, SW Wilson","Proceedings of the 8th annual conference on Genetic and evolutionary …, 2006",49,2006
Martin V. Butz,Cognitive correlates of computational thinking: Evaluation of a blended unplugged/plugged-in course,"K Tsarava, L Leifheit, M Ninaus, M Román-González, MV Butz, J Golle, ...","Proceedings of the 14th workshop in primary and secondary computing …, 2019",48,2019
Martin V. Butz,How and why the brain lays the foundations for a conscious self,MV Butz,"Constructivist Foundations 4 (1), 1-37, 2008",47,2008
Martin V. Butz,Computational complexity of the XCS classifier system,"M V Butz, D E Goldberg, P Luca Lanzi","Foundations of learning classifier systems, 91-125, 2005",47,2005
Martin V. Butz,First Cognitive Capabilities in the Anticipatory Classi er System,"W Stolzmann, MV Butz, DE Goldberg","et al.[228], 287-296, 2000",45,2000
Martin V. Butz,Self-organizing sensorimotor maps plus internal motivations yield animal-like behavior,"MV Butz, E Shirinov, KL Reif","Adaptive Behavior 18 (3-4), 315-337, 2010",43,2010
Martin V. Butz,Generalized state values in an anticipatory learning classifier system,"MV Butz, DE Goldberg","Anticipatory Behavior in Adaptive Learning Systems: Foundations, Theories …, 2003",42,2003
Martin V. Butz,From Goals to Actions and Vice-versa: An Analysis of the Ideomotor Principle and the TOTE,"G Pezzulo, G Baldassarre, M Butz, G Calvi, C Castelfranchi, J Hoffmann","Anticipatory behavior in adaptive learning systems: From brains to …, 2007",40,2007
Martin V. Butz,Improving the performance of a pittsburgh learning classifier system using a default rule,"J Bacardit, DE Goldberg, MV Butz","International Workshop on Learning Classifier Systems, 291-307, 2003",40,2003
Martin V. Butz,Towards motivation-based adaptation of difficulty in e-learning programs,"A Endler, GD Rey, MV Butz","Australasian Journal of Educational Technology 28 (7), 2012",38,2012
Martin V. Butz,Bounding learning time in XCS,"MV Butz, DE Goldberg, PL Lanzi","Genetic and Evolutionary Computation Conference, 739-750, 2004",38,2004
Martin V. Butz,Behavioral bias for food reflected in hand movements: a preliminary study with healthy subjects,"PA Schroeder, J Lohmann, MV Butz, C Plewnia","Cyberpsychology, Behavior, and Social Networking 19 (2), 120-126, 2016",37,2016
Martin V. Butz,The challenge of anticipation: A unifying framework for the analysis and design of artificial cognitive systems,"G Pezzulo, MV Butz, C Castelfranchi, R Falcone","Springer, 2008",37,2008
Martin V. Butz,Too good to be true? Ideomotor theory from a computational perspective,"O Herbort, MV Butz","Frontiers in psychology 3, 494, 2012",36,2012
Martin V. Butz,Influence of motor planning on distance perception within the peripersonal space,"W Kirsch, O Herbort, MV Butz, W Kunde","PLoS One 7 (4), e34880, 2012",35,2012
Martin V. Butz,Optimizing recurrent reservoirs with neuro-evolution,"S Otte, MV Butz, D Koryakin, F Becker, M Liwicki, A Zell","Neurocomputing 192, 128-138, 2016",34,2016
Martin V. Butz,"Anticipations, brains, individual and social behavior: An introduction to anticipatory systems","MV Butz, O Sigaud, G Pezzulo, G Baldassarre","Workshop on Anticipatory Behavior in Adaptive Learning Systems, 1-18, 2006",34,2006
Martin V. Butz,Introducing a genetic generalization pressure to the anticipatory classifier system-Part 2: Performance analysis,"MV Butz, DE Goldberg, W Stolzmann","Proceedings of the Genetic and Evolutionary Computation Conference (GECCO …, 2000",34,2000
Martin V. Butz,The anticipatory approach: definitions and taxonomies,"G Pezzulo, MV Butz, C Castelfranchi","The challenge of anticipation: A unifying framework for the analysis and …, 2008",33,2008
Martin V. Butz,Mario becomes cognitive,"F Schrodt, J Kneissler, S Ehrenfeld, MV Butz","Topics in cognitive science 9 (2), 343-373, 2017",32,2017
Martin V. Butz,Learning local linear jacobians for flexible and adaptive robot arm control,"PO Stalph, MV Butz","Genetic programming and evolvable machines 13, 137-157, 2012",32,2012
Martin V. Butz,Spekulationen zur strukturideo-motorischer beziehungen,"J Hoffmann, MV Butz, O Herbort, A Kiesel, A Lenhard","Zeitschrift für Sportpsychologie 14 (3), 95-103, 2007",31,2007
Martin V. Butz,Effective online detection of task-independent landmarks,"MV Butz, S Swarup, DE Goldberg","Online Proceedings for the ICML 4, 10, 2004",31,2004
Martin V. Butz,Learning to select targets within targets in reaching tasks,"O Herbort, D Ognibene, MV Butz, G Baldassarre","2007 IEEE 6th international conference on development and learning, 7-12, 2007",30,2007
Martin V. Butz,Learning classifier systems: looking back and glimpsing ahead,"J Bacardit, E Bernadó-Mansilla, MV Butz","International Workshop on Learning Classifier Systems, 1-21, 2006",30,2006
Martin V. Butz,Biasing exploration in an anticipatory learning classifier system,MV Butz,"International Workshop on Learning Classifier Systems, 3-22, 2001",30,2001
Martin V. Butz,Event‐Predictive Cognition: A Root for Conceptual Human Thought,"MV Butz, A Achimova, D Bilkey, A Knott","Topics in Cognitive Science, 2020",29,2020
Martin V. Butz,Benefits of anticipations in cognitive agents,"MV Butz, G Pezzulo","The challenge of anticipation: A unifying framework for the analysis and …, 2008",29,2008
Martin V. Butz,Hierarchical BOA on random decomposable problems,"M Pelikan, K Sastry, MV Butz, DE Goldberg","Proceedings of the 8th annual conference on Genetic and evolutionary …, 2006",29,2006
Martin V. Butz,Probability-enhanced predictions in the anticipatory classifier system,"MV Butz, DE Goldberg, W Stolzmann","International Workshop on Learning Classifier Systems, 37-51, 2000",29,2000
Martin V. Butz,Towards strong AI,MV Butz,"KI-Künstliche Intelligenz 35 (1), 91-101, 2021",27,2021
Martin V. Butz,Inferring adaptive goal-directed behavior within recurrent neural networks,"S Otte, T Schmitt, K Friston, MV Butz","Artificial Neural Networks and Machine Learning–ICANN 2017: 26th …, 2017",27,2017
Martin V. Butz,Resource management and scalability of the XCSF learning classifier system,"PO Stalph, X Llorà, DE Goldberg, MV Butz","Theoretical Computer Science 425, 126-141, 2012",27,2012
Martin V. Butz,Online adaptation in learning classifier systems: stream data mining,"HA Abbass, J Bacardit, MV Butz, X Llora","Illinois Genetic Algorithms Laboratory, University of Illinois at Urbana …, 2004",26,2004
Martin V. Butz,Investigating generalization in the anticipatory classifier system,"MV Butz, DE Goldberg, W Stolzmann","International Conference on Parallel Problem Solving from Nature, 735-744, 2000",26,2000
Martin V. Butz,Extracted global structure makes local building block processing effective in XCS,"MV Butz, M Pelikan, X Llora, DE Goldberg","Proceedings of the 7th annual conference on Genetic and evolutionary …, 2005",25,2005
Martin V. Butz,Rubber hand illusion affects joint angle perception,"MV Butz, EF Kutter, C Lorenz","PLoS One 9 (3), e92854, 2014",24,2014
Martin V. Butz,Remapping motion across modalities: tactile rotations influence visual motion judgments,"MV Butz, R Thomaschke, MJ Linhardt, O Herbort","Experimental brain research 207, 1-11, 2010",24,2010
Martin V. Butz,The SURE_REACH model for motor learning and control of a redundant arm: from modeling human behavior to applications in robotics,"O Herbort, MV Butz, G Pedersen","From motor learning to interaction learning in robots, 85-106, 2010",24,2010
Martin V. Butz,Learning classifier systems,MV Butz,"Springer handbook of computational intelligence, 961-981, 2015",23,2015
Martin V. Butz,Problem solution sustenance in XCS: Markov chain analysis of niche support distributions and the impact on computational complexity,"MV Butz, DE Goldberg, PL Lanzi, K Sastry","Genetic Programming and Evolvable Machines 8, 5-37, 2007",23,2007
Martin V. Butz,Studying XCS/BOA learning in boolean functions: structure encoding and random boolean functions,"MV Butz, M Pelikan","Proceedings of the 8th annual conference on Genetic and evolutionary …, 2006",23,2006
Martin V. Butz,Search in real-time video games,"PI Cowling, M Buro, M Bida, A Botea, B Bouzy, MV Butz, P Hingston, ...","Schloss Dagstuhl-Leibniz-Zentrum fuer Informatik, 2013",22,2013
Martin V. Butz,Simultaneously emerging braitenberg codes and compositionality,"Y Sugita, J Tani, MV Butz","Adaptive Behavior 19 (5), 295-316, 2011",22,2011
Martin V. Butz,Encoding complete body models enables task dependent optimal behavior,"O Herbort, MV Butz","2007 International Joint Conference on Neural Networks, 1639-1644, 2007",22,2007
Martin V. Butz,"Anticipation for learning, cognition and education",MV Butz,"On the Horizon 12 (3), 111-116, 2004",22,2004
Martin V. Butz,An Implementation of the XCS classi£ er system in C,MV Butz,"Technical Report 99021, The Illinois Genetic Algorithms Laboratory, 1999",22,1999
Martin V. Butz,Anticipatory behavior in adaptive learning systems: from psychological theories to artificial cognitive systems,"G Pezzulo, MV Butz, O Sigaud, G Baldassarre","Springer Science & Business Media, 2009",21,2009
Martin V. Butz,Action-planning in anticipatory classifier systems,"M Butz, W Stolzmann","Proceedings of the 1999 genetic and evolutionary computation conference …, 1999",21,1999
Martin V. Butz,Mental space maps into the future,"A Belardinelli, J Lohmann, A Farnè, MV Butz","Cognition 176, 65-73, 2018",20,2018
Martin V. Butz,Embodied learning of a generative neural model for biological motion perception and inference,"F Schrodt, G Layher, H Neumann, MV Butz","Frontiers in computational neuroscience 9, 79, 2015",20,2015
Martin V. Butz,A comparative study: Function approximation with LWPR and XCSF,"PO Stalph, J Rubinsztajn, O Sigaud, MV Butz","Proceedings of the 12th annual conference companion on Genetic and …, 2010",20,2010
Martin V. Butz,Bounding the population size in XCS to ensure reproductive opportunities,"MV Butz, DE Goldberg","Genetic and Evolutionary Computation Conference, 1844-1856, 2003",20,2003
Martin V. Butz,A Computational Model for the Dynamical Learning of Event Taxonomies.,"C Gumbsch, S Otte, MV Butz","CogSci, 2017",19,2017
Martin V. Butz,The influence of human body orientation on distance judgments,"E Jung, K Takahashi, K Watanabe, S de la Rosa, MV Butz, HH Bülthoff, ...","Frontiers in psychology 7, 217, 2016",19,2016
Martin V. Butz,Simultaneous learning and filtering without delusions: a Bayes-optimal combination of Predictive Inference and Adaptive Filtering,"J Kneissler, J Drugowitsch, K Friston, MV Butz","Frontiers in computational neuroscience 9, 47, 2015",19,2015
Martin V. Butz,The modular modality frame model: continuous body state estimation and plausibility-weighted information fusion,"S Ehrenfeld, MV Butz","Biological cybernetics 107, 61-82, 2013",18,2013
Martin V. Butz,Learning sensorimotor control structures with XCSF: redundancy exploitation and dynamic control,"MV Butz, GKM Pedersen, PO Stalph","Proceedings of the 11th Annual conference on Genetic and evolutionary …, 2009",18,2009
Martin V. Butz,Learning to reproduce visually similar movements by minimizing event-based prediction error,"J Kaiser, S Melbaum, JCV Tieck, A Roennau, MV Butz, R Dillmann","2018 7th IEEE International Conference on Biomedical Robotics and …, 2018",17,2018
Martin V. Butz,Bounding the population size to ensure niche support in XCS,"MV Butz, DE Goldberg, PL Lanzi, K Sastry","IlliGAL report 2004033, 2004",17,2004
Martin V. Butz,Autonomous identification and goal-directed invocation of event-predictive behavioral primitives,"C Gumbsch, MV Butz, G Martius","IEEE transactions on cognitive and developmental systems 13 (2), 298-311, 2019",16,2019
Martin V. Butz,Which structures are out there?: Learning predictive compositional concepts based on social sensorimotor explorations,MV Butz,"Johannes Gutenberg-Universität Mainz, 2017",16,2017
Martin V. Butz,"Modular neuron-based body estimation: maintaining consistency over different limbs, modalities, and frames of reference","S Ehrenfeld, O Herbort, MV Butz","Frontiers in Computational Neuroscience 7, 148, 2013",16,2013
Martin V. Butz,Sparsely changing latent states for prediction and planning in partially observable domains,"C Gumbsch, MV Butz, G Martius","Advances in Neural Information Processing Systems 34, 17518-17531, 2021",15,2021
Martin V. Butz,Anticipatory eye fixations reveal tool knowledge for tool interaction,"A Belardinelli, M Barabas, M Himmelbach, MV Butz","Experimental brain research 234, 2415-2431, 2016",15,2016
Martin V. Butz,Just imagine! learning to emulate and infer actions with a stochastic generative architecture,"F Schrodt, MV Butz","Frontiers in Robotics and AI 3, 5, 2016",15,2016
Martin V. Butz,Incorporating environmental knowledge into Bayesian filtering using attractor functions,"A Alin, MV Butz, J Fritsch","2012 IEEE Intelligent Vehicles Symposium, 476-481, 2012",15,2012
Martin V. Butz,Documentation of JavaXCSF,"PO Stalph, MV Butz","COBOSLAB Report Y2009N001, Cognitive Bodyspaces: Learning and Behavior …, 2009",15,2009
Martin V. Butz,An analysis of matching in learning classifier systems,"MV Butz, PL Lanzi, X Llora, D Loiacono","Proceedings of the 10th annual conference on Genetic and evolutionary …, 2008",15,2008
Martin V. Butz,Performance of evolutionary algorithms on random decomposable problems,"M Pelikan, K Sastry, MV Butz, DE Goldberg","International Conference on Parallel Problem Solving from Nature, 788-797, 2006",15,2006
Martin V. Butz,Knowledge extraction and problem structure identification in XCS,"MV Butz, PL Lanzi, X Llorà, DE Goldberg","Parallel Problem Solving from Nature-PPSN VIII: 8th International Conference …, 2004",15,2004
Martin V. Butz,Finite volume neural network: Modeling subsurface contaminant transport,"T Praditia, M Karlbauer, S Otte, S Oladyshkin, MV Butz, W Nowak","arXiv preprint arXiv:2104.06010, 2021",14,2021
Martin V. Butz,Hands ahead in mind and motion: Active inference in peripersonal hand space,"J Lohmann, A Belardinelli, MV Butz","Vision 3 (2), 15, 2019",14,2019
Martin V. Butz,Learning classifier systems,MV Butz,"Proceedings of the 12th annual conference companion on Genetic and …, 2010",14,2010
Martin V. Butz,Anticipatory planning of sequential hand and finger movements,"O Herbort, MV Butz","Journal of motor behavior 41 (6), 561-569, 2009",14,2009
Martin V. Butz,Bridging the gap: Learning sensorimotor-linked population codes for planning and motor control,"MV Butz, K Reif, O Herbort","International Conference on Cognitive Systems, CogSys 2008, 2008",14,2008
Martin V. Butz,Towards an Adaptive Hierarchical Anticipatory Behavior Control System,"O Herbort, MV Butz, J Hoffmann",,14,2005
Martin V. Butz,Combining gradient-based with evolutionary online learning: an introduction to learning classifier systems,MV Butz,"7th International Conference on Hybrid Intelligent Systems (HIS 2007), 12-17, 2007",13,2007
Martin V. Butz,Function approximation with LWPR and XCSF: a comparative study,"PO Stalph, J Rubinsztajn, O Sigaud, MV Butz","Evolutionary Intelligence 5, 103-116, 2012",12,2012
Martin V. Butz,Anticipatory learning classifier systems and factored reinforcement learning,"O Sigaud, MV Butz, O Kozlova, C Meyer","Workshop on Anticipatory Behavior in Adaptive Learning Systems, 321-333, 2008",12,2008
Martin V. Butz,Agent learning instead of behavior implementation for simulations–a case study using classifier systems,"F Klügl, R Hatko, MV Butz","Multiagent System Technologies: 6th German Conference, MATES 2008 …, 2008",12,2008
Martin V. Butz,"How deep is your SNARC? Interactions between numerical magnitude, response hands, and reachability in peripersonal space","J Lohmann, PA Schroeder, HC Nuerk, C Plewnia, MV Butz","Frontiers in psychology 9, 622, 2018",11,2018
Martin V. Butz,No advantage for remembering horizontal over vertical spatial locations learned from a single viewpoint,"T Hinterecker, C Leroy, M Zhao, MV Butz, HH Bülthoff, T Meilinger","Memory & cognition 46, 158-171, 2018",11,2018
Martin V. Butz,"An event-schematic, cooperative, cognitive architecture plays super mario","F Schrodt, Y Röhm, MV Butz","Cognitive Robot Architectures 10, 10-15, 2017",11,2017
Martin V. Butz,"The contribution of cognitive, kinematic, and dynamic factors to anticipatory grasp selection","O Herbort, MV Butz, W Kunde","Experimental brain research 232, 1677-1688, 2014",11,2014
Martin V. Butz,Filtering sensory information with XCSF: improving learning robustness and robot arm control performance,"J Kneissler, PO Stalph, J Drugowitsch, MV Butz","Evolutionary computation 22 (1), 139-158, 2014",11,2014
Martin V. Butz,Learning velocity kinematics: Experimental comparison of on-line regression algorithms,"A Droniou, S Ivaldi, P Stalph, M Butz, O Sigaud","Robotica, 15-20, 2012",11,2012
Martin V. Butz,XCSF with local deletion: preventing detrimental forgetting,"MV Butz, O Sigaud","Proceedings of the 13th annual conference companion on Genetic and …, 2011",11,2011
Martin V. Butz,Current XCSF capabilities and challenges,"PO Stalph, MV Butz","Learning Classifier Systems: 11th International Workshop, IWLCS 2008 …, 2010",11,2010
Martin V. Butz,Controlling a four degree of freedom arm in 3D using the XCSF learning classifier system,"PO Stalph, MV Butz, GKM Pedersen","KI 2009: Advances in Artificial Intelligence: 32nd Annual German Conference …, 2009",11,2009
Martin V. Butz,Gradient-based learning updates improve XCS performance in multistep problems,"MV Butz, DE Goldberg, PL Lanzi","Genetic and Evolutionary Computation Conference, 751-762, 2004",11,2004
Martin V. Butz,A distributed neural network architecture for robust non-linear spatio-temporal prediction,"M Karlbauer, S Otte, H Lensch, T Scholten, V Wulfmeyer, MV Butz","arXiv preprint arXiv:1912.11141, 2019",10,2019
Martin V. Butz,Lost in space: multisensory conflict yields adaptation in spatial representations across frames of reference,"J Lohmann, MV Butz","Cognitive Processing 18, 211-228, 2017",10,2017
Martin V. Butz,Inherently constraint-aware control of many-joint robot arms with inverse recurrent models,"S Otte, A Zwiener, MV Butz","Artificial Neural Networks and Machine Learning–ICANN 2017: 26th …, 2017",10,2017
Martin V. Butz,Learning Behavior-Grounded Event Segmentations.,"C Gumbsch, J Kneissler, MV Butz","CogSci, 2016",10,2016
Martin V. Butz,From sensorimotor to higher-level cognitive processes: An introduction to anticipatory behavior systems,"G Pezzulo, MV Butz, O Sigaud, G Baldassarre","Anticipatory Behavior in Adaptive Learning Systems: From Psychological …, 2009",10,2009
Martin V. Butz,Empirical analysis of generalization and learning in XCS with gradient descent,"PL Lanzi, MV Butz, DE Goldberg","Proceedings of the 9th annual conference on Genetic and evolutionary …, 2007",10,2007
Martin V. Butz,Bidirectional artmap: an artificial mirror neuron system,"MV Butz, S Ray","Proceedings of the International Joint Conference on Neural Networks, 2003 …, 2003",10,2003
Martin V. Butz,Motivation and emotion in anticipatory behavior of consequence driven systems,S Bozinovski,"Proceedings of the Workshop on Adaptive Behavior in Anticipatory Learning …, 2002",10,2002
Martin V. Butz,Learning about others: Modeling social inference through ambiguity resolution,"A Achimova, G Scontras, C Stegemann-Philipps, J Lohmann, MV Butz","Cognition 218, 104862, 2022",9,2022
Martin V. Butz,Adaptive learning in a compartmental model of visual cortex—how feedback enables stable category learning and refinement,"G Layher, F Schrodt, MV Butz, H Neumann","Frontiers in psychology 5, 1287, 2014",9,2014
Martin V. Butz,Composing partial differential equations with physics-aware neural networks,"M Karlbauer, T Praditia, S Otte, S Oladyshkin, W Nowak, MV Butz","International Conference on Machine Learning, 10773-10801, 2022",8,2022
Martin V. Butz,Hierarchical principles of embodied reinforcement learning: A review,"M Eppe, C Gumbsch, M Kerzel, PDH Nguyen, MV Butz, S Wermter","arXiv preprint arXiv:2012.10147, 2020",8,2020
Martin V. Butz,Active tuning,"S Otte, M Karlbauer, MV Butz","arXiv preprint arXiv:2010.03958, 2020",8,2020
Martin V. Butz,Gradient-based learning of compositional dynamics with modular rnns,"S Otte, P Rubisch, MV Butz","Artificial Neural Networks and Machine Learning–ICANN 2019: Theoretical …, 2019",8,2019
Martin V. Butz,Integrative collision avoidance within rnn-driven many-joint robot arms,"S Otte, L Hofmaier, MV Butz","Artificial Neural Networks and Machine Learning–ICANN 2018: 27th …, 2018",8,2018
Martin V. Butz,In touch with mental rotation: interactions between mental and tactile rotations and motor responses,"J Lohmann, B Rolke, MV Butz","Experimental brain research 235, 1063-1079, 2017",8,2017
Martin V. Butz,Game-XP: Action Games as Cognitive Science Paradigms.,"WD Gray, RS Perez, MV Butz, S Reeves, M Sangster, T Stafford, F Gobet","CogSci, 2017",8,2017
Martin V. Butz,How fitness estimates interact with reproduction rates: Towards variable offspring set sizes in xcsf,"PO Stalph, MV Butz","Learning Classifier Systems: 11th International Workshop, IWLCS 2008 …, 2010",8,2010
Martin V. Butz,On the scalability of XCS (F),"PO Stalph, MV Butz, DE Goldberg, X Llorà","Proceedings of the 11th Annual conference on Genetic and evolutionary …, 2009",8,2009
Martin V. Butz,Self-adaptive mutation in XCSF,"MV Butz, P Stalph, PL Lanzi","Proceedings of the 10th annual conference on Genetic and evolutionary …, 2008",8,2008
Martin V. Butz,Introduction: Anticipation in Natural and Artificial Cognition,"G Pezzulo, MV Butz, C Castelfranchi, R Falcone","The challenge of anticipation: A unifying framework for the analysis and …, 2008",8,2008
Martin V. Butz,Documentation of XCSFJava 1.1 plus visualization,MV Butz,"MEDAL Report 2007008, 2007",8,2007
Martin V. Butz,Towards building block propagation in XCS: A negative result and its implications,"KK Tharakunnel, MV Butz, DE Goldberg","Genetic and Evolutionary Computation Conference, 1906-1917, 2003",8,2003
