author_name,title,authors,publication,cited_by_value,year
Andreas Zell,Modeling metabolic networks in C. glutamicum: a comparison of rate laws in combination with various parameter optimization strategies,"A Dräger, M Kronfeld, MJ Ziller, J Supper, H Planatscher, JB Magnus, ...","BMC Systems Biology 3, 1-24, 2009",100,2009
Andreas Zell,jCompoundMapper: An open source Java library and command-line tool for chemical fingerprints,"G Hinselmann, L Rosenbaum, A Jahn, N Fechner, A Zell","Journal of cheminformatics 3 (1), 1-14, 2011",99,2011
Andreas Zell,Metabonomics in cancer diagnosis: mass spectrometry-based profiling of urinary nucleosides from breast cancer patients,"A Frickenschmidt, H Fröhlich, D Bullinger, A Zell, S Laufer, CH Gleiter, ...","Biomarkers 13 (4), 435-449, 2008",99,2008
Andreas Zell,Multi-camera visual SLAM for autonomous navigation of micro aerial vehicles,"S Yang, SA Scherer, X Yi, A Zell","Robotics and Autonomous Systems 93, 116-134, 2017",96,2017
Andreas Zell,A clustering based niching ea for multimodal search spaces,"F Streichert, G Stein, H Ulmer, A Zell","Artificial Evolution: 6th International Conference, Evolution Artificielle …, 2004",92,2004
Andreas Zell,Clustering gene expression profiles with memetic algorithms,"P Merz, A Zell","International Conference on Parallel Problem Solving from Nature, 811-820, 2002",91,2002
Andreas Zell,KEGGtranslator: visualizing and converting the KEGG PATHWAY database to various formats,"C Wrzodek, A Dräger, A Zell","Bioinformatics 27 (16), 2314-2315, 2011",90,2011
Andreas Zell,Automated label-free quantification of metabolites from liquid chromatography–mass spectrometry data,"E Kenar, H Franken, S Forcisi, K Wörmann, HU Häring, R Lehmann, ...","Molecular & cellular proteomics 13 (1), 348-359, 2014",89,2014
Andreas Zell,Low-cost visual tracking of a landing place and hovering flight control with a microcontroller,"KE Wenzel, P Rosset, A Zell","Journal of Intelligent and Robotic Systems 57, 297-311, 2010",88,2010
Andreas Zell,Prediction of breast cancer by profiling of urinary RNA metabolites using Support Vector Machine-based feature selection,"C Henneges, D Bullinger, R Fux, N Friese, H Seeger, H Neubauer, ...","BMC cancer 9, 1-11, 2009",88,2009
Andreas Zell,SBMLsqueezer: a CellDesigner plug-in to generate kinetic rate equations for biochemical networks,"A Dräger, N Hassis, J Supper, A Schröder, A Zell","BMC systems biology 2 (1), 1-7, 2008",88,2008
Andreas Zell,Parallelization of multi-objective evolutionary algorithms using clustering algorithms,"F Streichert, H Ulmer, A Zell","Evolutionary Multi-Criterion Optimization: Third International Conference …, 2005",88,2005
Andreas Zell,Optimization of energy extraction for closed shallow geothermal systems using linear programming,"M de Paly, J Hecht-Méndez, M Beck, P Blum, A Zell, P Bayer","Geothermics 43, 57-65, 2012",86,2012
Andreas Zell,EDISA: extracting biclusters from multiple time-series of gene expression profiles,"J Supper, M Strauch, D Wanke, K Harter, A Zell","BMC bioinformatics 8, 1-14, 2007",86,2007
Andreas Zell,Comparison of Different Approaches to Vibration-based Terrain Classification.,"C Weiss, N Fechner, M Stark, A Zell","EMCR, 2007",86,2007
Andreas Zell,"Detection, tracking, and pursuit of humans with an autonomous mobile robot","S Feyrer, A Zell","Proceedings 1999 IEEE/RSJ International Conference on Intelligent Robots and …, 1999",86,1999
Andreas Zell,Gas distribution in unventilated indoor environments inspected by a mobile robot,"M Wandel, AJ Lilienthal, T Duckett, U Weimar, A Zell","IEEE international conference on advanced robotics, ICAR 2003, Coimbra …, 2003",85,2003
Andreas Zell,Sensing odour sources in indoor environments without a constant airflow by a mobile robot,"A Lilienthal, A Zell, M Wandel, U Weimar","Proceedings 2001 ICRA. IEEE International Conference on Robotics and …, 2001",85,2001
Andreas Zell,Plant species classification using a 3D LIDAR sensor and machine learning,"U Weiss, P Biber, S Laible, K Bohlmann, A Zell","2010 Ninth International Conference on Machine Learning and Applications …, 2010",84,2010
Andreas Zell,The EvA2 optimization framework,"M Kronfeld, H Planatscher, A Zell","International Conference on Learning and Intelligent Optimization, 247-250, 2010",83,2010
Andreas Zell,A memetic clustering algorithm for the functional partition of genes based on the gene ontology,"N Speer, C Spieth, A Zell","2004 Symposium on Computational Intelligence in Bioinformatics and …, 2004",83,2004
Andreas Zell,Comparing discrete and continuous genotypes on the constrained portfolio selection problem,"F Streichert, H Ulmer, A Zell","Genetic and Evolutionary Computation Conference, 1239-1250, 2004",81,2004
Andreas Zell,Snns user manual,"A Zell, G Mamier, M Vogt, N Mache, R Hübner, S Döring, KU Herrmann, ...","University of Stuttgart, 1995",80,1995
Andreas Zell,Combining adaboost learning and evolutionary search to select features for real-time object detection,"A Treptow, A Zell","Proceedings of the 2004 Congress on Evolutionary Computation (IEEE Cat. No …, 2004",79,2004
Andreas Zell,Identification of Dlk1-Dio3 Imprinted Gene Cluster Noncoding RNAs as Novel Candidate Biomarkers for Liver Tumor Promotion,"H Lempiäinen, P Couttet, F Bolognani, A Mueller, V Dubost, R Luisier, ...","Toxicological sciences 131 (2), 375-386, 2013",76,2013
Andreas Zell,Kernel Functions for Attributed Molecular Graphs–A New Similarity‐Based Approach to ADME Prediction in Classification and Regression,"H Fröhlich, JK Wegner, F Sieker, A Zell","QSAR & Combinatorial Science 25 (4), 317-326, 2006",76,2006
Andreas Zell,Feature selection for descriptor based classification models. 2. Human intestinal absorption (HIA),"JK Wegner, H Fröhlich, A Zell","Journal of chemical information and computer sciences 44 (3), 931-939, 2004",76,2004
Andreas Zell,Geometric arrangement and operation mode adjustment in low-enthalpy geothermal borehole fields for heating,"M Beck, P Bayer, M de Paly, J Hecht-Méndez, A Zell","Energy 49, 434-443, 2013",75,2013
Andreas Zell,Precise generation of systems biology models from KEGG pathways,"C Wrzodek, F Büchel, M Ruff, A Dräger, A Zell","BMC systems biology 7, 1-12, 2013",74,2013
Andreas Zell,Vision-based localization for mobile robots,"G Adorni, S Cagnoni, S Enderle, GK Kraetzschmar, M Mordonini, ...","Robotics and Autonomous Systems 36 (2-3), 103-119, 2001",73,2001
Andreas Zell,Indoor positioning via three different RF technologies,"P Vorst, J Sommer, C Hoene, P Schneider, C Weiss, T Schairer, ...","4th European Workshop on RFID Systems and Technologies, 1-10, 2008",72,2008
Andreas Zell,On-board dual-stereo-vision for the navigation of an autonomous MAV,"K Schauwecker, A Zell","Journal of Intelligent & Robotic Systems 74, 1-16, 2014",71,2014
Andreas Zell,A combination of vision-and vibration-based terrain classification,"C Weiss, H Tamimi, A Zell","2008 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2008",70,2008
Andreas Zell,Self-localization with RFID snapshots in densely tagged environments,"P Vorst, S Schneegans, B Yang, A Zell","2008 IEEE/RSJ international conference on intelligent robots and systems …, 2008",70,2008
Andreas Zell,Gene expression patterns of epithelial cells modulated by pathogenicity factors of Yersinia enterocolitica†,"E Bohn, S Müller, J Lauber, R Geffers, N Speer, C Spieth, J Krejci, ...","Cellular microbiology 6 (2), 129-141, 2004",69,2004
Andreas Zell,A distributed control approach to formation balancing and maneuvering of multiple multirotor UAVs,"Y Liu, JM Montenbruck, D Zelazo, M Odelga, S Rajappa, HH Bülthoff, ...","IEEE Transactions on Robotics 34 (4), 870-882, 2018",68,2018
Andreas Zell,Interpreting linear support vector machine models with heat map molecule coloring,"L Rosenbaum, G Hinselmann, A Jahn, A Zell","Journal of Cheminformatics 3, 1-12, 2011",67,2011
Andreas Zell,Motion control of an omnidirectional mobile robot,"X Li, A Zell","Informatics in Control, Automation and Robotics: Selected Papers from the …, 2009",66,2009
Andreas Zell,Evolving a task specific image operator,"M Ebner, A Zell","Evolutionary Image Analysis, Signal Processing and Telecommunications: First …, 1999",66,1999
Andreas Zell,Ongoing coxsackievirus myocarditis is associated with increased formation and activity of myocardial immunoproteasomes,"G Szalay, S Meiners, A Voigt, J Lauber, C Spieth, N Speer, M Sauter, ...","The American journal of pathology 168 (5), 1542-1552, 2006",65,2006
Andreas Zell,Feature selection for descriptor based classification models. 1. Theory and GA-SEC algorithm,"JK Wegner, H Fröhlich, A Zell","Journal of chemical information and computer sciences 44 (3), 921-930, 2004",65,2004
Andreas Zell,Efficient onbard RGBD-SLAM for autonomous MAVs,"SA Scherer, A Zell","2013 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2013",64,2013
Andreas Zell,Gas source declaration with a mobile robot,"A Lilienthal, H Ulmer, H Frohlich, A Stutzle, F Werner, A Zell","IEEE International Conference on Robotics and Automation, 2004. Proceedings …, 2004",64,2004
Andreas Zell,Median-selection for parallel steady-state evolution strategies,"J Wakunda, A Zell","International Conference on Parallel Problem Solving from Nature, 405-414, 2000",63,2000
Andreas Zell,Autonomous landing of MAVs on an arbitrarily textured landing site using onboard monocular vision,"S Yang, SA Scherer, K Schauwecker, A Zell","Journal of Intelligent & Robotic Systems 74, 27-43, 2014",62,2014
Andreas Zell,Using depth in visual simultaneous localisation and mapping,"SA Scherer, D Dube, A Zell","2012 IEEE International Conference on Robotics and Automation, 5216-5221, 2012",62,2012
Andreas Zell,Stuttgart neural network simulator User Manual,"A Zell, G Mamier, M Vogt, N Mache, R Hubner, S Doring, K Herrmann, ...","University of Stuttgart, Stuttgart, 1994",62,1994
Andreas Zell,"Targeting peptide termini, a novel immunoaffinity approach to reduce complexity in mass spectrometric protein identification","S Hoeppe, TD Schreiber, H Planatscher, A Zell, MF Templin, D Stoll, ...","Molecular & Cellular Proteomics 10 (2), S1-S11, 2011",61,2011
Andreas Zell,Use of support vector machines for disease risk prediction in genome‐wide association studies: Concerns and opportunities,"F Mittag, F Büchel, M Saad, A Jahn, C Schulte, Z Bochdanovits, ...","Human mutation 33 (12), 1708-1718, 2012",60,2012
Andreas Zell,Bioinformatical evaluation of modified nucleosides as biomedical markers in diagnosis of breast cancer,"D Bullinger, H Fröhlich, F Klaus, H Neubauer, A Frickenschmidt, ...","Analytica Chimica Acta 618 (1), 29-34, 2008",60,2008
Andreas Zell,High resolution visual terrain classification for outdoor robots,"YN Khan, P Komma, A Zell","2011 IEEE International Conference on Computer Vision Workshops (ICCV …, 2011",59,2011
Andreas Zell,Real-time plane extraction from depth images with the randomized hough transform,"D Dube, A Zell","2011 IEEE International Conference on Computer Vision Workshops (ICCV …, 2011",58,2011
Andreas Zell,Towards optimal descriptor subset selection with support vector machines in classification and regression,"H Fröhlich, JK Wegner, A Zell","QSAR & Combinatorial Science 23 (5), 311-318, 2004",57,2004
Andreas Zell,Seadronessee: A maritime benchmark for detecting humans in open water,"LA Varga, B Kiefer, M Messmer, A Zell","Proceedings of the IEEE/CVF winter conference on applications of computer …, 2022",56,2022
Andreas Zell,SNNS user manual version 4.1,A ZELL,"Report 6, 1995",54,1995
Andreas Zell,Recent developments of the SNNS neural network simulator,"A Zell, N Mache, T Sommer, T Korb","Applications of Artificial Neural Networks II 1469, 708-718, 1991",54,1991
Andreas Zell,"Integrated enrichment analysis and pathway-centered visualization of metabolomics, proteomics, transcriptomics, and genomics data by using the InCroMAP software","J Eichner, L Rosenbaum, C Wrzodek, HU Häring, A Zell, R Lehmann","Journal of Chromatography B 966, 77-82, 2014",52,2014
Andreas Zell,Activation of the mitogen-activated protein kinase (MAPK) signalling pathway in the liver of mice is related to plasma glucose levels after acute exercise,"M Hoene, H Franken, L Fritsche, R Lehmann, AK Pohl, HU Häring, A Zell, ...","Diabetologia 53, 1131-1141, 2010",52,2010
Andreas Zell,BowTieBuilder: modeling signal transduction pathways,"J Supper, L Spangenberg, H Planatscher, A Dräger, A Schröder, A Zell","BMC systems biology 3, 1-13, 2009",52,2009
Andreas Zell,Dysregulated serum response factor triggers formation of hepatocellular carcinoma,"S Ohrnberger, A Thavamani, A Braeuning, DB Lipka, M Kirilov, R Geffers, ...","Hepatology 61 (3), 979-989, 2015",49,2015
Andreas Zell,Estimation of the applicability domain of kernel-based machine learning models for virtual screening,"N Fechner, A Jahn, G Hinselmann, A Zell","Journal of cheminformatics 2 (1), 1-20, 2010",49,2010
Andreas Zell,Optimizing topology and parameters of gene regulatory network models from time-series experiments,"C Spieth, F Streichert, N Speer, A Zell","Genetic and Evolutionary Computation–GECCO 2004: Genetic and Evolutionary …, 2004",49,2004
Andreas Zell,Markerless visual control of a quad-rotor micro aerial vehicle by means of on-board stereo processing,"K Schauwecker, NR Ke, SA Scherer, A Zell","Autonomous Mobile Systems 2012: 22. Fachgespräch Stuttgart, 26. bis 28 …, 2012",48,2012
Andreas Zell,3d lidar-and camera-based terrain classification under different lighting conditions,"S Laible, YN Khan, K Bohlmann, A Zell","Autonomous Mobile Systems 2012: 22. Fachgespräch Stuttgart, 26. bis 28 …, 2012",47,2012
Andreas Zell,Functional grouping of genes using spectral clustering and gene ontology,"N Speer, H Frohlich, C Spieth, A Zell","Proceedings. 2005 IEEE International Joint Conference on Neural Networks …, 2005",47,2005
Andreas Zell,Robust nonlinear control approach to nontrivial maneuvers and obstacle avoidance for quadrotor UAV under disturbances,"Y Liu, S Rajappa, JM Montenbruck, P Stegagno, H Bülthoff, F Allgöwer, ...","Robotics and Autonomous Systems 98, 317-332, 2017",45,2017
Andreas Zell,The systems biology simulation core algorithm,"R Keller, A Dörr, A Tabira, A Funahashi, MJ Ziller, R Adams, N Rodriguez, ...","BMC systems biology 7 (1), 1-16, 2013",45,2013
Andreas Zell,Evolution strategies with controlled model assistance,"H Ulmer, F Streichert, A Zell","Proceedings of the 2004 Congress on Evolutionary Computation (IEEE Cat. No …, 2004",44,2004
Andreas Zell,Cross-platform toxicogenomics for the prediction of non-genotoxic hepatocarcinogenesis in rat,"M Römer, J Eichner, U Metzger, MF Templin, S Plummer, ...","PloS one 9 (5), e97640, 2014",43,2014
Andreas Zell,LS-ELAS: Line segment based efficient large scale stereo matching,"RA Jellal, M Lange, B Wassermann, A Schilling, A Zell","2017 IEEE International Conference on Robotics and Automation (ICRA), 146-152, 2017",42,2017
Andreas Zell,Inferring multi-target QSAR models with taxonomy-based multi-task learning,"L Rosenbaum, A Dörr, MR Bauer, FM Boeckler, A Zell","Journal of cheminformatics 5 (1), 1-20, 2013",42,2013
Andreas Zell,InCroMAP: integrated analysis of cross-platform microarray and pathway data,"C Wrzodek, J Eichner, F Büchel, A Zell","Bioinformatics 29 (4), 506-508, 2013",42,2013
Andreas Zell,Adaptive bayesian filtering for vibration-based terrain classification,"P Komma, C Weiss, A Zell","2009 IEEE International Conference on Robotics and Automation, 3307-3313, 2009",42,2009
Andreas Zell,A hybrid approach for vision-based outdoor robot localization using global and local image features,"C Weiss, H Tamimi, A Masselli, A Zell","2007 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2007",42,2007
Andreas Zell,Linking the epigenome to the genome: correlation of different features to DNA methylation of CpG islands,"C Wrzodek, F Büchel, G Hinselmann, J Eichner, F Mittag, A Zell","PloS one 7 (4), e35327, 2012",41,2012
Andreas Zell,Semi-autonomous learning of an RFID sensor model for mobile robot self-localization,"P Vorst, A Zell","European Robotics Symposium 2008, 273-282, 2008",41,2008
Andreas Zell,A nonlinear model predictive control of an omni-directional mobile robot,"AS Conceição, HP Oliveira, AS e Silva, D Oliveira, AP Moreira","2007 IEEE international symposium on industrial electronics, 2161-2166, 2007",41,2007
Andreas Zell,A memetic co-clustering algorithm for gene expression profiles and biological annotation,"N Speer, C Spieth, A Zell","Proceedings of the 2004 Congress on Evolutionary Computation (IEEE Cat. No …, 2004",40,2004
Andreas Zell,Visual tracking and following of a quadrocopter by another quadrocopter,"KE Wenzel, A Masselli, A Zell","2012 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2012",39,2012
Andreas Zell,Grid-based visual terrain classification for outdoor robots using local features,"YN Khan, P Komma, K Bohlmann, A Zell","2011 IEEE symposium on computational intelligence in vehicles and …, 2011",39,2011
Andreas Zell,A memetic inference method for gene regulatory networks based on S-Systems,"C Spieth, F Streichert, N Speer, A Zell","Proceedings of the 2004 Congress on Evolutionary Computation (IEEE Cat. No …, 2004",39,2004
Andreas Zell,Mobilestereonet: Towards lightweight deep networks for stereo matching,"F Shamsafar, S Woerz, R Rahim, A Zell","Proceedings of the IEEE/CVF Winter Conference on Applications of Computer …, 2022",38,2022
Andreas Zell,A table tennis robot system using an industrial kuka robot arm,"J Tebbe, Y Gao, M Sastre-Rienietz, A Zell","Pattern Recognition: 40th German Conference, GCPR 2018, Stuttgart, Germany …, 2019",38,2019
Andreas Zell,Hybrid metric-topological 3d occupancy grid maps for large-scale mapping,"P Schmuck, SA Scherer, A Zell","IFAC-PapersOnLine 49 (15), 230-235, 2016",38,2016
Andreas Zell,A combined monte-carlo localization and tracking algorithm for robocup,"P Heinemann, J Haase, A Zell","2006 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2006",38,2006
Andreas Zell,Main vector adaptation: A CMA variant with linear time and space complexity,"J Poland, A Zell","Proceedings of the 3rd Annual Conference on Genetic and Evolutionary …, 2001",38,2001
Andreas Zell,String averages and self-organizing maps for strings,"I Fischer, A Zell","Proceedings of the neural computation, 208-215, 2000",38,2000
Andreas Zell,Path2Models: large-scale generation of computational models from biochemical pathway maps,"F Buchel, N Rodriguez, N Swainston, C Wrzodek, T Czauderna, R Keller, ...","BMC systems biology 7 (1), 2013",37,2013
Andreas Zell,A new feature detector and stereo matching method for accurate high-performance sparse stereo matching,"K Schauwecker, R Klette, A Zell","2012 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2012",37,2012
Andreas Zell,A clustering based niching method for evolutionary algorithms,"F Streichert, G Stein, H Ulmer, A Zell","Genetic and Evolutionary Computation—GECCO 2003: Genetic and Evolutionary …, 2003",37,2003
Andreas Zell,Dynamic cortex memory: Enhancing recurrent neural networks for gradient-based sequence learning,"S Otte, M Liwicki, A Zell","Artificial Neural Networks and Machine Learning–ICANN 2014: 24th …, 2014",36,2014
Andreas Zell,Recurrent neural networks for fast and robust vibration-based ground classification on mobile robots,"S Otte, C Weiss, T Scherer, A Zell","2016 IEEE International Conference on Robotics and Automation (ICRA), 5603-5608, 2016",35,2016
Andreas Zell,SBML2LaTEX: Conversion of SBML files into human-readable reports,"A Dräger, H Planatscher, D Motsou Wouamba, A Schröder, M Hucka, ...","Bioinformatics 25 (11), 1455-1456, 2009",35,2009
Andreas Zell,Classical and modern algorithms for the evaluation of data from sensor-arrays,"J Seemann, FR Rapp, A Zell, G Gauglitz","Fresenius' journal of analytical chemistry 359, 100-106, 1997",35,1997
Andreas Zell,Score refinement for confidence-based 3D multi-object tracking,"N Benbarka, J Schröder, A Zell","2021 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2021",34,2021
Andreas Zell,Power flow approximation based on graph convolutional networks,"V Bolz, J Rueß, A Zell","2019 18th ieee international conference on machine learning and applications …, 2019",34,2019
Andreas Zell,Optimizing recurrent reservoirs with neuro-evolution,"S Otte, MV Butz, D Koryakin, F Becker, M Liwicki, A Zell","Neurocomputing 192, 128-138, 2016",34,2016
Andreas Zell,A comparison of 3d sensors for wheeled mobile robots,"G Rauscher, D Dube, A Zell","Intelligent Autonomous Systems 13: Proceedings of the 13th International …, 2016",34,2016
Andreas Zell,Visual terrain classification by flying robots,"YN Khan, A Masselli, A Zell","2012 IEEE International Conference on Robotics and Automation, 498-503, 2012",34,2012
Andreas Zell,Large-scale learning of structure− activity relationships using a linear support vector machine and problem-specific metrics,"G Hinselmann, L Rosenbaum, A Jahn, N Fechner, C Ostermann, A Zell","Journal of chemical information and modeling 51 (2), 203-213, 2011",34,2011
Andreas Zell,Comparing genetic programming and evolution strategies on inferring gene regulatory networks,"F Streichert, H Planatscher, C Spieth, H Ulmer, A Zell","Genetic and Evolutionary Computation–GECCO 2004: Genetic and Evolutionary …, 2004",34,2004
Andreas Zell,Coordinating role of RXRα in downregulating hepatic detoxification during inflammation revealed by fuzzy-logic modeling,"R Keller, M Klein, M Thomas, A Dräger, U Metzger, MF Templin, TO Joos, ...","PLoS Computational Biology 12 (1), e1004431, 2016",33,2016
Andreas Zell,On-board dual-stereo-vision for autonomous quadrotor navigation,"K Schauwecker, A Zell","2013 International Conference on Unmanned Aircraft Systems (ICUAS), 333-342, 2013",33,2013
Andreas Zell,Visual self-localization for small mobile robots with weighted gradient orientation histograms,"M Hofmeister, M Liebsch, A Zell","40th International Symposium on Robotics (ISR), 87-91, 2009",33,2009
Andreas Zell,Vision based localization of mobile robots using kernel approaches,"H Tamimi, A Zell","Proc. IROS 4, 2004",33,2004
Andreas Zell,Model-assisted steady-state evolution strategies,"H Ulmer, F Streichert, A Zell","Genetic and Evolutionary Computation—GECCO 2003: Genetic and Evolutionary …, 2003",33,2003
Andreas Zell,Leveraging synthetic data in object detection on unmanned aerial vehicles,"B Kiefer, D Ott, A Zell","2022 26th International Conference on Pattern Recognition (ICPR), 3564-3571, 2022",32,2022
Andreas Zell,Ha‐ras and β‐catenin oncoproteins orchestrate metabolic programs in mouse liver tumors,"EB Unterberger, J Eichner, C Wrzodek, H Lempiäinen, R Luisier, ...","International journal of cancer 135 (7), 1574-1585, 2014",32,2014
Andreas Zell,Clustering gene expression data with memetic algorithms based on minimum spanning trees,"N Speer, P Merz, C Spieth, A Zell","The 2003 Congress on Evolutionary Computation, 2003. CEC'03. 3, 1848-1855, 2003",32,2003
Andreas Zell,Robust mapping and path planning for indoor robots based on sensor integration of sonar and a 2d laser range finder,"A Aboshosha, A Zell","IEEE 7th international conference on intelligent engineering systems, 2003",32,2003
Andreas Zell,Dribbling control of omnidirectional soccer robots,"X Li, M Wang, A Zell","Proceedings 2007 IEEE International Conference on Robotics and Automation …, 2007",31,2007
Andreas Zell,A cross-platform comparison of visual marker based approaches for autonomous flight of quadrocopters,"A Masselli, S Yang, KE Wenzel, A Zell","Journal of Intelligent & Robotic Systems 73, 349-359, 2014",30,2014
Andreas Zell,Multi-class fruit classification using RGB-D data for indoor robots,"L Jiang, A Koch, SA Scherer, A Zell","2013 IEEE international conference on robotics and biomimetics (ROBIO), 587-592, 2013",30,2013
Andreas Zell,Screening for protein-DNA interactions by automatable DNA-protein interaction ELISA,"LH Brand, C Henneges, A Schüssler, HÜ Kolukisaoglu, G Koch, ...","PLoS One 8 (10), e75177, 2013",30,2013
Andreas Zell,Fast outdoor robot localization using integral invariants,"C Weiss, A Masselli, H Tamimi, A Zell","International Conference on Computer Vision Systems: Proceedings (2007), 2007",30,2007
