author_name,title,authors,publication,cited_by_value,year
Matthias Bethge,Robust deep learning object recognition models rely on low frequency information in natural images,"Z Li, J Ortega Caro, E Rusak, W Brendel, M Bethge, F Anselmi, AB Patel, ...","PLOS Computational Biology 19 (3), e1010932, 2023",15,2023
Matthias Bethge,Method and device for image synthesis,"M Bethge, L Gatys","US Patent 11,610,351, 2023",,2023
Matthias Bethge,Invariant Neural Ordinary Differential Equations,"IA Auzina, Ç Yıldız, S Magliacane, M Bethge, E Gavves","arXiv preprint arXiv:2302.13262, 2023",1,2023
Matthias Bethge,Evaluating Models of Scanpath Prediction,"M Kümmerer, M Bethge",,,2023
Matthias Bethge,Efficient coding of natural scenes improves neural system identification,"RW Fleming, Y Qiu, DA Klindt, KP Szatko, D Gonschorek, L Hoefling, ...","PLOS Computational Biology, 2023",,2023
Matthias Bethge,Jacobian-based causal discovery with nonlinear ICA,"P Reizinger, Y Sharma, M Bethge, B Schölkopf, F Huszár, W Brendel","Transactions on Machine Learning Research, 2022",4,2022
Matthias Bethge,The bittersweet lesson: data-rich models narrow the behavioural gap to human vision,"R Geirhos, K Narayanappa, B Mitzkus, T Thieringer, M Bethge, ...","Journal of Vision 22 (14), 3273-3273, 2022",2,2022
Matthias Bethge,Using the DeepGaze III model to decompose spatial and dynamic contributions to fixation placement over time,"M Kümmerer, TSA Wallis, M Bethge","Journal of Vision 22 (14), 3964-3964, 2022",,2022
Matthias Bethge,DeepGaze vs SceneWalk: what can DNNs and biological scan path models teach each other?,"L Schwetlick, M Kümmerer, R Engbert, M Bethge","Journal of Vision 22 (14), 3986-3986, 2022",,2022
Matthias Bethge,Common fate based object learning in machines and humans,"M Tangemann, M Kümmerer, TSA Wallis, M Bethge","Journal of Vision 22 (14), 3992-3992, 2022",,2022
Matthias Bethge,A chromatic feature detector in the retina signals visual context changes,"L Höfling, KP Szatko, C Behrens, Y Qiu, DA Klindt, Z Jessen, ...","bioRxiv, 2022.11. 30.518492, 2022",4,2022
Matthias Bethge,Disentanglement and generalization under correlation shifts,"CM Funke, P Vicol, KC Wang, M Kümmerer, R Zemel, M Bethge","Conference on Lifelong Learning Agents, 116-141, 2022",4,2022
Matthias Bethge,Learning from biological systems how to regularize machine-learning,"A Tolias, Z Li, Z Pitkow, JO Caro, A Patel, J Reimer, M Bethge, F Sinz","US Patent App. 17/641,259, 2022",1,2022
Matthias Bethge,"If your data distribution shifts, use self-learning","E Rusak, S Schneider, G Pachitariu, L Eck, PV Gehler, O Bringmann, ...","Transactions on Machine Learning Research, 2022",11,2022
Matthias Bethge,Multivariable Causal Discovery with General Nonlinear Relationships,"P Reizinger, Y Sharma, M Bethge, B Schölkopf, F Huszár, W Brendel","UAI 2022 Workshop on Causal Representation Learning, 2022",1,2022
Matthias Bethge,Efficient Population Coding,M Bethge,"Encyclopedia of Computational Neuroscience, 1257-1264, 2022",,2022
Matthias Bethge,ImageNet-D: A new challenging robustness dataset inspired by domain adaptation,"E Rusak, S Schneider, PV Gehler, O Bringmann, W Brendel, M Bethge","ICML 2022 Shift Happens Workshop, 2022",2,2022
Matthias Bethge,CCC: Continuously Changing Corruptions,"O Press, S Schneider, M Kuemmerer, M Bethge","ICML 2022 Shift Happens Workshop, 2022",1,2022
Matthias Bethge,Diverse task-driven modeling of macaque V4 reveals functional specialization towards semantic tasks,"SA Cadena, KF Willeke, K Restivo, G Denfield, FH Sinz, M Bethge, ...","bioRxiv, 2022.05. 18.492503, 2022",6,2022
Matthias Bethge,DeepGaze III: Modeling free-viewing human scanpaths with deep learning,"M Kümmerer, M Bethge, TSA Wallis","Journal of Vision 22 (5), 7-7, 2022",31,2022
Matthias Bethge,Digital twin reveals combinatorial code of non-linear computations in the mouse primary visual cortex,"I Ustyuzhaninov, MF Burg, SA Cadena, J Fu, T Muhammad, K Ponder, ...","bioRxiv, 2022.02. 10.479884, 2022",4,2022
Matthias Bethge,Semantic object-scene inconsisten,"MA Pedziwiatr, M Kümmerer, TSA Wallis, M Bethge, C Teufel",,,2022
Matthias Bethge,How Well do Feature Visualizations Support Causal Understanding of CNN Activations?,"RS Zimmermann, J Borowski, R Geirhos, M Bethge, T Wallis, W Brendel","Advances in Neural Information Processing Systems 34, 11730-11744, 2021",18,2021
Matthias Bethge,Partial success in closing the gap between human and machine vision,"R Geirhos, K Narayanappa, B Mitzkus, T Thieringer, M Bethge, ...","Advances in Neural Information Processing Systems 34, 23885-23899, 2021",128,2021
Matthias Bethge,Contextualised meaning maps do not predict how semantic object-context inconsistencies change human gaze behaviour,"MA Pedziwiatr, M Kuemmerer, TSA Wallis, M Bethge, C Teufel","PERCEPTION 50 (1_ SUPPL), 114-115, 2021",,2021
Matthias Bethge,2.1 Decision-Based Adversarial Attacks,"W Brendel, J Rauber, M Bethge","Advances in Reliably Evaluating and Improving Adversarial Robustness, 31, 2021",,2021
Matthias Bethge,Unsupervised object learning via common fate,"M Tangemann, S Schneider, J Von Kügelgen, F Locatello, P Gehler, ...","arXiv preprint arXiv:2110.06562, 2021",12,2021
Matthias Bethge,The Geometry of Adversarial Subspaces,"DM Paiton, D Schultheiss, M Kuemmerer, Z Cranko, M Bethge",,,2021
Matthias Bethge,Object-context inconsistencies affect gaze behavior differently than predicted by contextualized meaning maps,"MA Pedziwiatr, M Kümmerer, TSA Wallis, M Bethge, C Teufel","Journal of Vision 21 (9), 2928-2928, 2021",,2021
Matthias Bethge,New enhancements to the DeepGaze models for a better understanding of human scanpaths,"M Kümmerer, A Linardos, M Bethge","Journal of Vision 21 (9), 2568-2568, 2021",,2021
Matthias Bethge,"There is no evidence that meaning maps capture semantic information relevant to gaze guidance: Reply to Henderson, Hayes, Peacock, and Rehrig (2021)","MA Pedziwiatr, M Kümmerer, TSA Wallis, M Bethge, C Teufel","Cognition 214, 104741, 2021",9,2021
Matthias Bethge,Visual representation learning does not generalize strongly within the same domain,"L Schott, J Von Kügelgen, F Träuble, P Gehler, C Russell, M Bethge, ...","arXiv preprint arXiv:2107.08221, 2021",43,2021
Matthias Bethge,Contrastive learning inverts the data generating process,"RS Zimmermann, Y Sharma, S Schneider, M Bethge, W Brendel","International Conference on Machine Learning, 12979-12990, 2021",158,2021
Matthias Bethge,Learning divisive normalization in primary visual cortex,"MF Burg, SA Cadena, GH Denfield, EY Walker, AS Tolias, M Bethge, ...","PLOS Computational Biology 17 (6), e1009028, 2021",38,2021
Matthias Bethge,"Semantic object-scene inconsistencies affect eye movements, but not in the way predicted by contextualized meaning maps","MA Pedziwiatr, M Kümmerer, TSA Wallis, M Bethge, C Teufel","bioRxiv, 2021.05. 03.442533, 2021",2,2021
Matthias Bethge,Adapting imagenet-scale models to complex distribution shifts with self-learning,"E Rusak, S Schneider, P Gehler, O Bringmann, W Brendel, M Bethge","arXiv preprint arXiv:2104.12928, 2021",11,2021
Matthias Bethge,Selected inductive biases in neural networks to generalize beyond the training domain,L Schott,"Universität Tübingen, 2021",,2021
Matthias Bethge,Five points to check when comparing visual perception in humans and machines,"CM Funke, J Borowski, K Stosio, W Brendel, TSA Wallis, M Bethge","Journal of Vision 21 (3), 16-16, 2021",105,2021
Matthias Bethge,State-of-the-art in human scanpath prediction,"M Kümmerer, M Bethge","arXiv preprint arXiv:2102.12239, 2021",26,2021
Matthias Bethge,Out-of-distribution generalization of internal models is correlated with reward,"KS Mann, S Schneider, A Chiappa, JH Lee, M Bethge, A Mathis, ...","Self-Supervision for Reinforcement Learning Workshop-ICLR 2021, 2021",4,2021
Matthias Bethge,Benchmarking unsupervised object representations for video sequences,"MA Weis, K Chitta, Y Sharma, W Brendel, M Bethge, A Geiger, AS Ecker","The Journal of Machine Learning Research 22 (1), 8253-8313, 2021",12,2021
Matthias Bethge,DeepGaze IIE: Calibrated prediction in and out-of-domain for state-of-the-art saliency modeling,"A Linardos, M Kümmerer, O Press, M Bethge","Proceedings of the IEEE/CVF International Conference on Computer Vision …, 2021",39,2021
Matthias Bethge,A diverse task-driven characterization of early and mid-level representations of the primate ventral stream,"SA Cadena, K Willeke, K Restivo, G Denfield, EY Walker, F Sinz, ...","Computational and Systems Neuroscience Meeting (COSYNE 2021), 2021",2,2021
Matthias Bethge,Künstliche Intelligenz–Die dritte Welle,"U Schmid, V Tresp, M Bethge, K Kersting, R Stiefelhagen","INFORMATIK 2020, 2021",3,2021
Matthias Bethge,Pretraining boosts out-of-domain robustness for pose estimation,"A Mathis, T Biasi, S Schneider, M Yuksekgonul, B Rogers, M Bethge, ...","Proceedings of the IEEE/CVF Winter Conference on Applications of Computer …, 2021",112,2021
Matthias Bethge,Meaning maps and saliency models based on deep convolutional neural networks are insensitive to image meaning when predicting human fixations,"MA Pedziwiatr, M Kümmerer, TSA Wallis, M Bethge, C Teufel","Cognition 206, 104465, 2021",22,2021
Matthias Bethge,A Broad Dataset is All You Need for One-Shot Object Detection,"C Michaelis, M Bethge, AS Ecker","arXiv preprint arXiv:2011.04267, 2020",,2020
Matthias Bethge,Shortcut learning in deep neural networks,"R Geirhos, JH Jacobsen, C Michaelis, R Zemel, W Brendel, M Bethge, ...","Nature Machine Intelligence 2 (11), 665-673, 2020",1379,2020
Matthias Bethge,Exemplary natural images explain CNN activations better than state-of-the-art feature visualization,"J Borowski, RS Zimmermann, J Schepers, R Geirhos, TSA Wallis, ...","arXiv preprint arXiv:2010.12606, 2020",25,2020
Matthias Bethge,Unintended cue learning: Lessons for deep learning from experimental psychology,"R Geirhos, JH Jacobsen, C Michaelis, R Zemel, W Brendel, M Bethge, ...","Journal of Vision 20 (11), 652-652, 2020",1,2020
Matthias Bethge,Analyzing task-specific patterns in human scanpaths,"M Kümmerer, TSA Wallis, M Bethge","Journal of Vision 20 (11), 1191-1191, 2020",,2020
Matthias Bethge,On the surprising similarities between supervised and self-supervised models,"R Geirhos, K Narayanappa, B Mitzkus, M Bethge, FA Wichmann, ...","arXiv preprint arXiv:2010.08377, 2020",42,2020
Matthias Bethge,Natural images are more informative for interpreting cnn activations than state-of-the-art synthetic feature visualizations,"J Borowski, RS Zimmermann, J Schepers, R Geirhos, TSA Wallis, ...","NeurIPS 2020 Workshop SVRHM, 2020",4,2020
Matthias Bethge,Closing the generalization gap in one-shot object detection,"C Michaelis, M Bethge, AS Ecker","arXiv preprint arXiv:2011.04267, 1-13, 2020",6,2020
Matthias Bethge,Exemplary natural images explain CNN activations better than feature visualizations,"J Borowski, RS Zimmermann, J Schepers, R Geirhos, TSA Wallis, ...","arXiv preprint arXiv:2010.12606, 2020",4,2020
Matthias Bethge,"Foolbox native: Fast adversarial attacks to benchmark the robustness of machine learning models in pytorch, tensorflow, and jax","J Rauber, R Zimmermann, M Bethge, W Brendel","Journal of Open Source Software 5 (53), 2607, 2020",182,2020
Matthias Bethge,A simple way to make neural networks robust against diverse image corruptions,"E Rusak, L Schott, RS Zimmermann, J Bitterwolf, O Bringmann, M Bethge, ...","European Conference on Computer Vision, 53-69, 2020",165,2020
Matthias Bethge,"EagerPy: Writing code that works natively with PyTorch, TensorFlow, JAX, and NumPy","J Rauber, M Bethge, W Brendel","arXiv preprint arXiv:2008.04175, 2020",5,2020
Matthias Bethge,Towards nonlinear disentanglement in natural data with temporal sparse coding,"D Klindt, L Schott, Y Sharma, I Ustyuzhaninov, W Brendel, M Bethge, ...","arXiv preprint arXiv:2007.10930, 2020",93,2020
Matthias Bethge,Imagenet performance correlates with pose estimation robustness and generalization on out-of-domain data,"A Mathis, T Biasi, Y Mert, B Rogers, M Bethge, MW Mathis","International Conference on Machine Learning, 2020",5,2020
Matthias Bethge,Unmasking the inductive biases of unsupervised object representations for video sequences,"MA Weis, K Chitta, Y Sharma, W Brendel, M Bethge, A Geiger, AS Ecker","arXiv preprint arXiv:2006.07034 2, 2020",15,2020
Matthias Bethge,Task-driven hierarchical deep neural network models of the proprioceptive pathway,"KJ Sandbrink, P Mamidanna, C Michaelis, MW Mathis, M Bethge, ...","BioRxiv, 2020.05. 06.081372, 2020",18,2020
Matthias Bethge,Towards causal generative scene models via competition of experts,"J von Kügelgen, I Ustyuzhaninov, P Gehler, M Bethge, B Schölkopf","arXiv preprint arXiv:2004.12906, 2020",32,2020
Matthias Bethge,The temporal structure of the inner retina at a single glance,"Z Zhao, DA Klindt, AM Chagas, KP Szatko, L Rogerson, DA Protti, ...","Scientific reports 10 (1), 1-17, 2020",23,2020
Matthias Bethge,INCREASING THE ROBUSTNESS OF DNNS AGAINST IM-AGE CORRUPTIONS BY PLAYING THE GAME OF NOISE,"E Rusak, L Schott, R Zimmermann, J Bitterwolfb, O Bringmann, M Bethge, ...",,47,2020
Matthias Bethge,Improving robustness against common corruptions by covariate shift adaptation,"S Schneider, E Rusak, L Eck, O Bringmann, W Brendel, M Bethge","Advances in Neural Information Processing Systems 33, 2020",315,2020
Matthias Bethge,Generalized Invariant Risk Minimization: relating adaptation and invariant representation learning,"S Schneider123, S Krishna, L Eck, W Brendel, MW Mathis, M Bethge",,1,2020
Matthias Bethge,Measuring the importance of temporal features in video saliency,"M Tangemann, M Kümmerer, TSA Wallis, M Bethge","Computer Vision–ECCV 2020: 16th European Conference, Glasgow, UK, August 23 …, 2020",11,2020
Matthias Bethge,System identification with biophysical constraints: A circuit model of the inner retina,"C Schröder, D Klindt, S Strauss, K Franke, M Bethge, T Euler, P Berens","Advances in Neural Information Processing Systems 33, 15439-15450, 2020",9,2020
Matthias Bethge,Adversarial vision challenge,"W Brendel, J Rauber, A Kurakin, N Papernot, B Veliqi, SP Mohanty, ...","The NeurIPS'18 Competition: From Machine Learning to Intelligent …, 2020",23,2020
Matthias Bethge,What sorts of cognitive or biological (architectural) inductive biases will be crucial for developing effective artificial intelligence?,"I Higgins, T Konkle, M Bethge","NeurIPS 2019 Workshop: Shared Visual Representations in Human and Machine …, 2019",,2019
Matthias Bethge,""" Detecting distortions of peripherally presented letter stimuli under crowded conditions"": Correction.","TSA Wallis, S Tobias, M Bethge, FA Wichmann","Springer, 2019",,2019
Matthias Bethge,Correction to: Detecting distortions of peripherally presented letter stimuli under crowded conditions,"TSA Wallis, S Tobias, M Bethge, FA Wichmann","Attention, Perception, & Psychophysics 81, 2968-2970, 2019",,2019
Matthias Bethge,Engineering a less artificial intelligence,"FH Sinz, X Pitkow, J Reimer, M Bethge, AS Tolias","Neuron 103 (6), 967-979, 2019",160,2019
Matthias Bethge,Rotation-invariant clustering of neuronal responses in primary visual cortex,"I Ustyuzhaninov, SA Cadena, E Froudarakis, PG Fahey, EY Walker, ...","International Conference on Learning Representations, 2019",8,2019
Matthias Bethge,Engineering a less artificial intelligence,"FH Sinz, X Pitkow, J Reimer, M Bethge, AS Tolias","Neuron 103 (6), 967-979, 2019",,2019
Matthias Bethge,Learning divisive normalization in primary visual cortex,"MF Günthner, SA Cadena, GH Denfield, EY Walker, AS Tolias, M Bethge, ...","BioRxiv, 767285, 2019",4,2019
Matthias Bethge,How well do deep neural networks trained on object recognition characterize the mouse visual system?,"SA Cadena, FH Sinz, T Muhammad, E Froudarakis, E Cobos, EY Walker, ...",,37,2019
Matthias Bethge,Comparing Search Strategies of Humans and Machines in Clutter,"C Michaelis, M Weller, C Funke, AS Ecker, TSA Wallis, M Bethge","Journal of Vision 19 (10), 309c-309c, 2019",,2019
Matthias Bethge,Behavioural evidence for the existence of a spatiotopic free-viewing saliency map,"M Kümmerer, TSA Wallis, M Bethge","Journal of Vision 19 (10), 305a-305a, 2019",1,2019
Matthias Bethge,Inducing a human-like shape bias leads to emergent human-level distortion robustness in CNNs,"R Geirhos, P Rubisch, J Rauber, CRM Temme, C Michaelis, W Brendel, ...","Journal of Vision 19 (10), 209c-209c, 2019",2,2019
Matthias Bethge,Hole-in-the-wall: Perception of 3D shape and affordances from static images in humans and machines,"TS Wallis, M Weller, CM Funke, M Bethge","Journal of Vision 19 (10), 160b-160b, 2019",,2019
Matthias Bethge,Benchmarking robustness in object detection: Autonomous driving when winter is coming,"C Michaelis, B Mitzkus, R Geirhos, E Rusak, O Bringmann, AS Ecker, ...","arXiv preprint arXiv:1907.07484, 2019",356,2019
Matthias Bethge,Using DeepLabCut for 3D markerless pose estimation across species and behaviors,"T Nath, A Mathis, AC Chen, A Patel, M Bethge, MW Mathis","Nature protocols 14 (7), 2152-2176, 2019",839,2019
Matthias Bethge,Image content is more important than Bouma’s Law for scene metamers,"TSA Wallis, CM Funke, AS Ecker, LA Gatys, FA Wichmann, M Bethge","ELife 8, e42512, 2019",46,2019
Matthias Bethge,Deep convolutional models improve predictions of macaque V1 responses to natural images,"SA Cadena, GH Denfield, EY Walker, LA Gatys, AS Tolias, M Bethge, ...","PLoS computational biology 15 (4), e1006897, 2019",296,2019
Matthias Bethge,Probing Neural Decision-Making in Behavioral Models of Scanpath Prediction,"M Kümmerer, T Wallis, M Bethge","PERCEPTION 48, 71-71, 2019",1,2019
Matthias Bethge,Reproducing Decision-Making With Constrained Networks to Understand Deep Neural Networks,"J Borowski, W Brendel, M Bethge","PERCEPTION 48, 199-199, 2019",,2019
Matthias Bethge,Approximating cnns with bag-of-local-features models works surprisingly well on imagenet,"W Brendel, M Bethge","arXiv preprint arXiv:1904.00760, 2019",589,2019
Matthias Bethge,Lack of Robustness in Artificial Neural Networks,M Bethge,,,2019
Matthias Bethge,DeepGaze III: Using deep learning to probe interactions between scene content and scanpath history in fixation selection,"M Kümmerer, TSA Wallis, M Bethge","2019 Conference on Cognitive Computational Neuroscience, 2019",9,2019
Matthias Bethge,Learning from brains how to regularize machines,"Z Li, W Brendel, E Walker, E Cobos, T Muhammad, J Reimer, M Bethge, ...","Advances in neural information processing systems 32, 2019",42,2019
Matthias Bethge,"Accurate, reliable and fast robustness evaluation","W Brendel, J Rauber, M Kümmerer, I Ustyuzhaninov, M Bethge","Advances in neural information processing systems 32, 2019",107,2019
Matthias Bethge,Comparing Humans and Deep Neural Networks on Visual Shape Judgments in Cluttered Images,"C Funke, T Wallis, J Borowski, C Michaelis, A Ecker","SAGE PUBLICATIONS LTD, 2019",,2019
Matthias Bethge,Selecting Maximally-Predictive Deep Features to Explain What Drives Fixations in Free-Viewing,"M Kümmerer, TSA Wallis, M Bethge",,,2019
Matthias Bethge,ImageNet-trained CNNs are biased towards texture; increasing shape bias improves accuracy and robustness,"R Geirhos, P Rubisch, C Michaelis, M Bethge, FA Wichmann, W Brendel","arXiv preprint arXiv:1811.12231, 2018",2475,2018
Matthias Bethge,Excessive invariance causes adversarial vulnerability,"JH Jacobsen, J Behrmann, R Zemel, M Bethge","arXiv preprint arXiv:1811.00401, 2018",167,2018
Matthias Bethge,Faster processing of moving compared with flashed bars in awake macaque V1 provides a neural correlate of the flash lag illusion,"M Subramaniyan, AS Ecker, SS Patel, RJ Cotton, M Bethge, X Pitkow, ...","Journal of neurophysiology 120 (5), 2430-2452, 2018",35,2018
Matthias Bethge,Salad: A toolbox for semi-supervised adaptive learning across domains,"S Schneider, AS Ecker, JH Macke, M Bethge",,5,2018
Matthias Bethge,A rotation-equivariant convolutional neural network model of primary visual cortex,"AS Ecker, FH Sinz, E Froudarakis, PG Fahey, SA Cadena, EY Walker, ...","arXiv preprint arXiv:1809.10504, 2018",42,2018
Matthias Bethge,DeepLabCut: markerless pose estimation of user-defined body parts with deep learning,"A Mathis, P Mamidanna, KM Cury, T Abe, VN Murthy, MW Mathis, ...","Nature neuroscience 21 (9), 1281-1289, 2018",2866,2018
Matthias Bethge,Comparing the ability of humans and DNNs to recognise closed contours in cluttered images,"C Funke, J Borowski, T Wallis, W Brendel, A Ecker, M Bethge","Journal of Vision 18 (10), 800-800, 2018",3,2018
Matthias Bethge,Extending deepgaze ii: Scanpath prediction from deep features,"M Kümmerer, T Wallis, M Bethge","Journal of Vision 18 (10), 371-371, 2018",3,2018
Matthias Bethge,Adversarial vision challenge,"W Brendel, J Rauber, A Kurakin, N Papernot, B Veliqi, M Salathé, ...","arXiv preprint arXiv:1808.01976, 2018",37,2018
Matthias Bethge,Markerless tracking of user-defined anatomical features with deep learning,"A Mathis, P Mamidanna, T Abe, KM Cury, VM Murthy, MW Mathis, ...","CSF Conference: Hand, Brain and Technology: The Somatosensory System (HBT …, 2018",,2018
Matthias Bethge,Attentional fluctuations induce shared variability in macaque primary visual cortex,"GH Denfield, AS Ecker, TJ Shinn, M Bethge, AS Tolias","Nature communications 9 (1), 2654, 2018",62,2018
Matthias Bethge,One-shot texture segmentation,"I Ustyuzhaninov, C Michaelis, W Brendel, M Bethge","arXiv preprint arXiv:1807.02654, 2018",13,2018
Matthias Bethge,One-shot segmentation in clutter,"C Michaelis, M Bethge, A Ecker","International Conference on Machine Learning, 3549-3558, 2018",41,2018
Matthias Bethge,One-shot segmentation in clutter,"C Michaelis, M Bethge, A Ecker","International Conference on Machine Learning, 3549-3558, 2018",83,2018
Matthias Bethge,Towards the first adversarially robust neural network model on MNIST,"L Schott, J Rauber, M Bethge, W Brendel","arXiv preprint arXiv:1805.09190, 2018",392,2018
Matthias Bethge,Community-based benchmarking improves spike rate inference from two-photon calcium imaging data,"P Berens, J Freeman, T Deneux, N Chenkov, T McColgan, A Speiser, ...","PLoS computational biology 14 (5), e1006157, 2018",122,2018
Matthias Bethge,Towards goal-driven deep neural network models to elucidate human arm proprioception,"P Mamidanna, C Michaelis, A Mathis, M Bethge","28th Annual Meeting of the Society for the Neural Control of Movement (NCM …, 2018",1,2018
Matthias Bethge,Trace your sources in large-scale data: one ring to find them all,"A Böttcher, W Brendel, B Englitz, M Bethge","arXiv preprint arXiv:1803.08882, 2018",,2018
Matthias Bethge,"伯克利 AI 研究院利用反向课程学习, 改善强化学习智能体","W Brendel, J Rauber, M Bethge","收藏 1, 2018",,2018
Matthias Bethge,Multi-task generalization and adaptation between noisy digit datasets: An empirical study,"S Schneider, AS Ecker, JH Macke, M Bethge","Neural Information Processing Systems (NeurIPS), Workshop on Continual Learning, 2018",4,2018
Matthias Bethge,Introduction to NIPS 2017 Competition Track,"S Escalera, M Weimer, M Burtsev, V Malykh, V Logacheva, R Lowe, ...","The NIPS'17 Competition: Building Intelligent Systems, 1-23, 2018",1,2018
Matthias Bethge,"Saliency benchmarking made easy: Separating models, maps and metrics","M Kummerer, TSA Wallis, M Bethge","Proceedings of the European Conference on Computer Vision (ECCV), 770-787, 2018",110,2018
Matthias Bethge,Generalisation in humans and deep neural networks,"R Geirhos, CRM Temme, J Rauber, HH Schütt, M Bethge, FA Wichmann","Advances in neural information processing systems 31, 2018",584,2018
Matthias Bethge,Diverse feature visualizations reveal invariances in early layers of deep neural networks,"SA Cadena, MA Weis, LA Gatys, M Bethge, AS Ecker","Proceedings of the European Conference on Computer Vision (ECCV), 217-232, 2018",27,2018
Matthias Bethge,Scaling of information in large sensory populations,"RJ Cotton, AS Ecker, E Froudarakis, P Berens, M Bethge, P Saggau, ...","AREADNE Foundation, 2018",,2018
Matthias Bethge,Consistent Saliency Benchmarking: How One Model Can Win on All Metrics,"M Kümmerer, TSA Wallis, M Bethge",,,2018
Matthias Bethge,Guiding human gaze with convolutional neural networks,"LA Gatys, M Kümmerer, TSA Wallis, M Bethge","arXiv preprint arXiv:1712.06492, 2017",18,2017
Matthias Bethge,Decision-based adversarial attacks: Reliable attacks against black-box machine learning models,"W Brendel, J Rauber, M Bethge","arXiv preprint arXiv:1712.04248, 2017",1308,2017
Matthias Bethge,Neural system identification for large populations separating what and where,"DA Klindt, AS Ecker, T Euler, M Bethge","Proceedings of the 31st International Conference on Neural Information …, 2017",112,2017
Matthias Bethge,Neural system identification for large populations separating what and where,"DA Klindt, AS Ecker, T Euler, M Bethge","Proceedings of the 31st International Conference on Neural Information …, 2017",,2017
Matthias Bethge,Signatures of criticality arise from random subsampling in simple population models,"M Nonnenmacher, C Behrens, P Berens, M Bethge, JH Macke","PLoS computational biology 13 (10), e1005718, 2017",39,2017
Matthias Bethge,Texture and art with deep neural networks,"LA Gatys, AS Ecker, M Bethge","Current opinion in neurobiology 46, 178-186, 2017",89,2017
Matthias Bethge,A parametric texture model based on deep convolutional features closely matches texture appearance for humans,"TSA Wallis, CM Funke, AS Ecker, LA Gatys, FA Wichmann, M Bethge","Journal of vision 17 (12), 5-5, 2017",100,2017
Matthias Bethge,Mixed latent variable model of attention in V1,"O Vinogradov, AS Ecker, GH Denfield, AS Tolias, M Bethge","Bernstein Conference 2017, 242-243, 2017",,2017
Matthias Bethge,Of human observers and deep neural networks: A detailed psychophysical comparison,"R Geirhos, D Janssen, H Schütt, M Bethge, F Wichmann","Journal of Vision 17 (10), 806-806, 2017",2,2017
Matthias Bethge,Towards matching peripheral appearance for arbitrary natural images using deep features,"T Wallis, C Funke, A Ecker, L Gatys, F Wichmann, M Bethge","Journal of Vision 17 (10), 786-786, 2017",5,2017
Matthias Bethge,Community-based benchmarking improves spike inference from two-photon calcium imaging data,"P Berens, J Freeman, T Deneux, N Chenkov, T McColgan, A Speiser, ...","BioRxiv, 177956, 2017",8,2017
Matthias Bethge,Foolbox: A python toolbox to benchmark the robustness of machine learning models,"J Rauber, W Brendel, M Bethge","arXiv preprint arXiv:1707.04131, 2017",625,2017
Matthias Bethge,Comparing deep neural networks against humans: object recognition when the signal gets weaker,"R Geirhos, DHJ Janssen, HH Schütt, J Rauber, M Bethge, FA Wichmann","arXiv preprint arXiv:1706.06969, 2017",274,2017
Matthias Bethge,foveated_model_cueing_experiment,"TSA Wallis, C Funke, A Ecker, L Gatys, F Wichmann, M Bethge","OSF, 2017",,2017
Matthias Bethge,"Comment on"" Biologically inspired protection of deep networks from adversarial attacks""","W Brendel, M Bethge","arXiv preprint arXiv:1704.01547, 2017",24,2017
Matthias Bethge,Detecting distortions of peripherally presented letter stimuli under crowded conditions,"TS A. Wallis, S Tobias, M Bethge, FA Wichmann","Attention, Perception, & Psychophysics 79, 850-862, 2017",2,2017
